,pdb_id,lig_id,average_score,HPSCORE,HMSCORE,HSSCORE,VDW,HB,HP,HM,HS,RT
9537,29_2fvd_1pxn,1_0007,6.08,5.88,6.44,5.92,453.4,2.0,57.8,2.21,158.0,0.0
9538,29_2fvd_1pxn,1_0008,5.93,5.82,6.21,5.74,425.5,0.9,70.4,2.21,161.4,0.0
9539,29_2fvd_1pxn,1_0009,5.89,5.75,6.06,5.86,437.2,0.2,61.1,1.87,191.6,0.0
9540,29_2fvd_1pxn,1_0010,6.07,5.88,6.43,5.91,453.6,1.9,57.6,2.21,156.1,0.0
9541,29_2fvd_1pxn,1_0011,5.6,5.46,5.61,5.72,407.9,0.8,38.4,0.86,175.0,0.0
9542,29_2fvd_1pxn,1_0012,6.13,5.91,6.47,5.99,462.2,2.0,57.3,2.21,167.1,0.0
9543,29_2fvd_1pxn,1_0013,5.97,5.86,6.1,5.94,485.1,0.0,53.5,1.53,168.6,0.0
9544,29_2fvd_1pxn,1_0014,5.81,5.65,6.07,5.72,404.7,1.3,58.2,1.94,169.2,0.0
9545,29_2fvd_1pxn,1_0015,6.15,5.97,6.5,5.98,469.3,2.0,60.9,2.21,157.6,0.0
9546,29_2fvd_1pxn,1_0016,6.07,5.86,6.42,5.92,449.1,2.0,57.3,2.21,163.3,0.0
9547,29_2fvd_1pxn,1_0017,5.95,5.82,6.05,5.99,456.7,1.4,53.1,1.35,183.3,0.0
9548,29_2fvd_1pxn,1_0018,5.82,5.67,6.02,5.75,413.8,1.5,55.2,1.69,164.0,0.0
9549,29_2fvd_1pxn,1_0019,5.59,5.5,5.61,5.66,405.2,0.9,43.5,0.86,162.0,0.0
9550,29_2fvd_2fvd,1_0000,6.36,6.35,6.6,6.13,631.3,2.0,44.2,1.31,78.0,2.0
9551,29_2fvd_2fvd,1_0001,6.4,6.42,6.53,6.25,642.7,2.2,45.9,0.95,93.8,2.0
9552,29_2fvd_2fvd,1_0002,6.36,6.36,6.56,6.17,634.1,1.4,47.1,1.31,96.8,2.0
9553,29_2fvd_2fvd,1_0003,6.56,6.56,6.75,6.37,654.6,2.6,53.7,1.29,104.0,2.0
9554,29_2fvd_2fvd,1_0004,6.39,6.37,6.6,6.2,632.7,1.9,46.8,1.31,96.9,2.0
9555,29_2fvd_2fvd,1_0005,6.32,6.31,6.55,6.11,622.9,1.7,45.3,1.31,85.1,2.0
9556,29_2fvd_2fvd,1_0006,6.55,6.48,6.91,6.25,643.9,2.0,53.6,1.98,95.2,2.0
9557,29_2fvd_2fvd,1_0007,6.48,6.46,6.73,6.25,643.3,1.6,53.8,1.62,103.3,2.0
9558,29_2fvd_2fvd,1_0008,6.15,6.2,6.29,5.96,606.1,1.2,42.9,0.95,73.0,2.0
9559,29_2fvd_2fvd,1_0009,6.12,6.15,6.27,5.94,600.1,1.2,40.3,0.95,76.6,2.0
9560,29_2fvd_2fvd,1_0010,6.5,6.5,6.67,6.33,654.3,1.8,52.2,1.29,110.2,2.0
9561,29_2fvd_2fvd,1_0011,6.46,6.49,6.62,6.28,647.3,1.6,54.4,1.29,107.5,2.0
9562,29_2fvd_2fvd,1_0012,6.15,6.19,6.28,5.96,604.1,1.3,43.3,0.95,76.7,2.0
9563,29_2fvd_2fvd,1_0013,6.5,6.45,6.84,6.23,638.0,1.4,55.4,1.98,105.7,2.0
9564,29_2fvd_2fvd,1_0014,6.46,6.46,6.64,6.27,639.7,2.0,52.7,1.29,104.6,2.0
9565,29_2fvd_2fvd,1_0015,6.2,6.2,6.4,5.99,604.8,1.0,45.7,1.31,88.1,2.0
9566,29_2fvd_2fvd,1_0016,6.14,6.19,6.29,5.96,604.8,1.2,42.4,0.95,75.5,2.0
9567,29_2fvd_2fvd,1_0017,6.5,6.48,6.74,6.28,630.0,2.2,58.0,1.62,114.2,2.0
9568,29_2fvd_2fvd,1_0018,6.43,6.37,6.78,6.13,625.3,1.4,52.8,1.98,95.5,2.0
9569,29_2fvd_2fvd,1_0019,6.07,6.13,6.27,5.81,564.8,0.1,61.0,1.62,98.7,2.0
9570,29_2fvd_2xnb,1_0000,5.9,5.77,5.89,6.05,485.3,1.7,33.1,0.52,163.7,0.0
9571,29_2fvd_2xnb,1_0001,6.22,6.09,6.4,6.15,540.1,0.8,49.9,1.53,151.4,0.0
9572,29_2fvd_2xnb,1_0002,6.29,6.19,6.49,6.19,532.9,1.9,56.6,1.53,147.5,0.0
9573,29_2fvd_2xnb,1_0003,6.02,5.94,6.04,6.09,509.7,1.0,44.7,0.86,162.6,0.0
9574,29_2fvd_2xnb,1_0004,6.06,5.94,6.25,5.99,502.1,0.9,49.5,1.53,147.4,0.0
9575,29_2fvd_2xnb,1_0005,6.16,6.08,6.21,6.19,531.8,1.8,45.6,0.86,149.6,0.0
9576,29_2fvd_2xnb,1_0006,6.11,6.0,6.29,6.02,512.2,0.8,52.1,1.53,145.2,0.0
9577,29_2fvd_2xnb,1_0007,6.11,6.1,6.17,6.07,535.7,0.0,57.1,1.2,150.9,0.0
9578,29_2fvd_2xnb,1_0008,6.25,6.06,6.61,6.06,497.5,2.0,58.1,2.21,148.9,0.0
9579,29_2fvd_2xnb,1_0009,6.29,6.11,6.64,6.11,531.6,0.9,55.1,2.21,147.5,0.0
9580,29_2fvd_2xnb,1_0010,6.25,6.15,6.42,6.18,538.6,1.0,55.3,1.53,156.0,0.0
9581,29_2fvd_2xnb,1_0011,6.42,6.34,6.68,6.25,565.4,0.9,65.2,1.95,147.5,0.0
9582,29_2fvd_2xnb,1_0012,5.95,5.89,5.95,6.01,511.7,0.0,44.7,0.86,159.7,0.0
9583,29_2fvd_2xnb,1_0013,6.3,6.21,6.51,6.18,540.7,1.8,56.6,1.53,140.1,0.0
9584,29_2fvd_2xnb,1_0014,6.21,6.03,6.58,6.01,490.2,2.0,58.1,2.21,143.1,0.0
9585,29_2fvd_2xnb,1_0015,6.41,6.32,6.67,6.25,562.0,1.0,63.9,1.95,151.4,0.0
9586,29_2fvd_2xnb,1_0016,6.23,6.06,6.51,6.13,522.3,1.0,52.8,1.94,160.3,0.0
9587,29_2fvd_2xnb,1_0017,6.23,6.12,6.42,6.16,538.8,1.0,52.5,1.53,151.1,0.0
9588,29_2fvd_2xnb,1_0018,6.02,5.96,6.06,6.04,511.8,1.1,46.0,0.86,147.2,0.0
9589,29_2fvd_2xnb,1_0019,6.33,6.3,6.48,6.2,564.0,0.6,62.6,1.53,143.0,0.0
9590,29_2fvd_4eor,1_0000,6.07,5.97,5.98,6.27,558.3,2.5,44.8,0.8,220.1,4.0
9591,29_2fvd_4eor,1_0001,6.05,5.91,6.21,6.04,542.2,2.7,44.9,1.52,177.2,4.0
9592,29_2fvd_4eor,1_0002,6.17,5.93,6.34,6.25,536.7,2.9,47.9,1.85,231.3,4.0
9593,29_2fvd_4eor,1_0003,6.17,5.97,6.34,6.2,542.3,2.7,51.2,1.85,216.3,4.0
9594,29_2fvd_4eor,1_0004,6.01,5.83,6.09,6.09,536.9,1.8,43.5,1.52,212.0,4.0
9595,29_2fvd_4eor,1_0005,6.05,5.86,6.13,6.16,529.8,2.4,45.8,1.52,224.7,4.0
9596,29_2fvd_4eor,1_0006,6.11,5.93,6.25,6.15,537.9,2.0,52.0,1.85,221.2,4.0
9597,29_2fvd_4eor,1_0007,6.19,6.13,6.16,6.29,571.3,2.5,56.7,1.16,214.3,4.0
9598,29_2fvd_4eor,1_0008,6.03,5.91,6.01,6.16,555.1,1.6,44.5,1.16,213.6,4.0
9599,29_2fvd_4eor,1_0009,6.17,5.97,6.34,6.19,530.6,3.2,53.1,1.85,217.1,4.0
9600,29_2fvd_4eor,1_0010,6.17,5.99,6.44,6.07,531.6,2.8,57.3,2.19,193.0,4.0
9601,29_2fvd_4eor,1_0011,6.11,5.96,6.2,6.18,538.7,2.8,50.4,1.5,212.0,4.0
9602,29_2fvd_4eor,1_0012,6.09,6.0,6.0,6.27,558.3,2.7,47.0,0.8,217.9,4.0
9603,29_2fvd_4eor,1_0013,6.04,5.9,6.01,6.19,555.3,1.6,44.2,1.16,220.6,4.0
9604,29_2fvd_4eor,1_0014,6.07,5.93,6.2,6.09,545.3,2.5,46.4,1.52,188.7,4.0
9605,29_2fvd_4eor,1_0015,6.07,5.86,6.4,5.96,520.2,2.8,47.8,2.19,174.8,4.0
9606,29_2fvd_4eor,1_0016,6.1,6.01,6.01,6.28,558.6,2.8,47.2,0.8,217.6,4.0
9607,29_2fvd_4eor,1_0017,6.08,5.93,6.18,6.14,544.8,2.3,47.5,1.52,205.7,4.0
9608,29_2fvd_4eor,1_0018,6.1,5.89,6.24,6.17,542.6,1.7,47.9,1.85,226.6,4.0
9609,29_2fvd_4eor,1_0019,6.01,5.87,6.15,6.01,538.4,2.3,44.0,1.52,179.4,4.0
9610,29_2xnb_1pxn,1_0000,6.32,6.21,6.29,6.45,553.2,1.8,51.4,0.86,195.0,0.0
9611,29_2xnb_1pxn,1_0001,6.26,6.16,6.23,6.38,542.2,1.6,51.9,0.86,191.3,0.0
9612,29_2xnb_1pxn,1_0002,6.24,6.14,6.21,6.36,540.9,1.4,51.2,0.86,190.6,0.0
9613,29_2xnb_1pxn,1_0003,6.6,6.47,6.89,6.43,566.6,2.0,73.1,2.21,173.1,0.0
9614,29_2xnb_1pxn,1_0004,6.23,6.15,6.21,6.32,555.0,0.9,48.9,0.86,177.7,0.0
9615,29_2xnb_1pxn,1_0005,6.43,6.38,6.39,6.52,579.9,1.7,58.4,0.86,185.4,0.0
9616,29_2xnb_1pxn,1_0006,6.08,6.06,5.95,6.25,544.7,0.0,48.7,0.52,185.1,0.0
9617,29_2xnb_1pxn,1_0007,6.37,6.3,6.43,6.38,554.6,1.8,59.7,1.2,175.1,0.0
9618,29_2xnb_1pxn,1_0008,5.93,5.84,5.87,6.09,489.4,1.1,42.4,0.6,180.8,0.0
9619,29_2xnb_1pxn,1_0009,6.46,6.31,6.78,6.3,543.6,1.8,65.8,2.21,166.1,0.0
9620,29_2xnb_1pxn,1_0010,6.15,6.07,6.13,6.24,526.3,1.3,51.0,0.86,177.6,0.0
9621,29_2xnb_1pxn,1_0011,6.5,6.42,6.56,6.53,587.8,1.8,59.1,1.2,179.7,0.0
9622,29_2xnb_1pxn,1_0012,6.22,6.15,6.2,6.31,540.8,1.3,53.1,0.86,180.4,0.0
9623,29_2xnb_1pxn,1_0013,6.62,6.52,6.83,6.51,584.0,2.0,71.2,1.87,175.2,0.0
9624,29_2xnb_1pxn,1_0014,5.94,5.84,5.99,6.0,480.8,0.4,50.2,1.2,181.3,0.0
9625,29_2xnb_1pxn,1_0015,6.12,6.01,6.11,6.25,531.6,0.9,44.4,0.86,182.4,0.0
9626,29_2xnb_1pxn,1_0016,6.33,6.3,6.53,6.16,546.2,0.2,73.3,1.94,157.4,0.0
9627,29_2xnb_1pxn,1_0017,6.17,6.07,6.26,6.19,525.8,1.0,52.9,1.27,170.9,0.0
9628,29_2xnb_1pxn,1_0018,6.04,6.02,5.89,6.21,529.9,0.0,51.4,0.52,190.9,0.0
9629,29_2xnb_1pxn,1_0019,6.03,5.91,6.07,6.11,494.1,1.9,43.1,0.86,165.8,0.0
9630,29_2xnb_2fvd,1_0000,6.84,6.94,7.03,6.55,713.9,1.7,74.3,1.62,105.5,2.0
9631,29_2xnb_2fvd,1_0001,6.23,6.2,6.5,5.99,611.0,1.6,38.7,1.35,71.3,2.0
9632,29_2xnb_2fvd,1_0002,6.69,6.74,6.97,6.37,672.2,1.4,72.8,1.98,108.9,2.0
9633,29_2xnb_2fvd,1_0003,6.24,6.18,6.55,5.99,607.4,2.1,35.2,1.39,65.1,2.0
9634,29_2xnb_2fvd,1_0004,5.87,5.75,6.16,5.72,536.0,2.4,16.9,1.03,61.9,2.0
9635,29_2xnb_2fvd,1_0005,6.63,6.62,6.82,6.45,709.2,1.0,46.1,1.31,98.4,2.0
9636,29_2xnb_2fvd,1_0006,6.97,6.99,7.27,6.65,725.1,2.3,72.2,1.98,108.5,2.0
9637,29_2xnb_2fvd,1_0007,6.79,6.83,7.08,6.47,688.1,1.8,73.2,1.98,110.3,2.0
9638,29_2xnb_2fvd,1_0008,6.19,6.14,6.49,5.94,599.6,1.7,36.3,1.39,66.6,2.0
9639,29_2xnb_2fvd,1_0009,6.39,6.35,6.62,6.19,641.6,1.7,41.2,1.31,88.4,2.0
9640,29_2xnb_2fvd,1_0010,6.57,6.7,6.72,6.3,666.5,0.5,76.3,1.62,111.6,2.0
9641,29_2xnb_2fvd,1_0011,6.73,6.71,6.99,6.48,695.8,1.9,56.1,1.65,102.8,2.0
9642,29_2xnb_2fvd,1_0012,6.59,6.57,6.78,6.42,700.7,0.9,44.3,1.31,100.1,2.0
9643,29_2xnb_2fvd,1_0013,6.52,6.51,6.7,6.35,686.4,0.7,45.2,1.31,101.4,2.0
9644,29_2xnb_2fvd,1_0014,6.48,6.5,6.59,6.35,686.1,1.0,43.0,0.95,97.0,2.0
9645,29_2xnb_2fvd,1_0015,6.01,6.02,6.13,5.88,607.1,0.5,27.4,0.72,65.8,2.0
9646,29_2xnb_2fvd,1_0016,6.52,6.5,6.69,6.37,686.7,0.6,44.8,1.31,106.6,2.0
9647,29_2xnb_2fvd,1_0017,6.03,5.98,6.24,5.86,580.9,1.5,28.7,1.01,70.1,2.0
9648,29_2xnb_2fvd,1_0018,6.13,6.15,6.22,6.0,618.2,1.0,34.0,0.72,77.8,2.0
9649,29_2xnb_2fvd,1_0019,6.24,6.21,6.47,6.03,633.3,0.6,36.2,1.31,77.1,2.0
9650,29_2xnb_2xnb,1_0000,6.75,6.72,6.92,6.62,645.5,1.8,66.7,1.53,144.1,0.0
9651,29_2xnb_2xnb,1_0001,6.77,6.74,6.94,6.63,642.5,2.1,68.6,1.53,145.5,0.0
9652,29_2xnb_2xnb,1_0002,6.71,6.59,6.98,6.56,611.7,2.4,63.4,1.87,151.1,0.0
9653,29_2xnb_2xnb,1_0003,6.69,6.58,6.97,6.52,609.3,2.4,63.3,1.87,145.7,0.0
9654,29_2xnb_2xnb,1_0004,6.75,6.65,7.01,6.6,616.7,2.5,66.8,1.87,155.8,0.0
9655,29_2xnb_2xnb,1_0005,6.58,6.47,6.83,6.45,595.6,1.5,62.3,1.87,158.2,0.0
9656,29_2xnb_2xnb,1_0006,6.66,6.54,6.93,6.5,604.8,2.2,62.4,1.87,146.7,0.0
9657,29_2xnb_2xnb,1_0007,6.79,6.74,6.98,6.66,635.8,2.7,68.1,1.53,146.3,0.0
9658,29_2xnb_2xnb,1_0008,6.82,6.74,7.09,6.63,634.6,2.6,68.7,1.87,143.8,0.0
9659,29_2xnb_2xnb,1_0009,6.66,6.56,6.9,6.53,612.3,1.6,64.4,1.87,160.2,0.0
9660,29_2xnb_2xnb,1_0010,6.67,6.55,6.99,6.46,602.4,1.6,68.5,2.21,150.8,0.0
9661,29_2xnb_2xnb,1_0011,6.68,6.57,7.01,6.47,605.4,1.7,69.1,2.21,148.8,0.0
9662,29_2xnb_2xnb,1_0012,6.58,6.47,6.83,6.46,596.6,1.5,62.7,1.87,158.9,0.0
9663,29_2xnb_2xnb,1_0013,6.68,6.57,7.01,6.46,602.3,1.8,69.0,2.21,146.5,0.0
9664,29_2xnb_2xnb,1_0014,6.13,6.06,6.16,6.17,540.6,1.9,38.8,0.6,135.3,0.0
9665,29_2xnb_2xnb,1_0015,6.29,6.24,6.42,6.23,572.4,1.0,50.9,1.2,135.3,0.0
9666,29_2xnb_2xnb,1_0016,6.65,6.52,6.98,6.46,599.2,1.6,66.0,2.21,155.5,0.0
9667,29_2xnb_2xnb,1_0017,6.39,6.38,6.54,6.26,599.3,0.5,57.8,1.35,123.5,0.0
9668,29_2xnb_2xnb,1_0018,6.52,6.44,6.64,6.47,612.8,0.3,59.2,1.53,165.5,0.0
9669,29_2xnb_2xnb,1_0019,6.81,6.7,7.14,6.6,628.7,2.0,70.2,2.21,151.8,0.0
9670,29_2xnb_4eor,1_0000,6.64,6.62,6.56,6.75,689.6,2.3,59.8,1.01,213.1,4.0
9671,29_2xnb_4eor,1_0001,6.56,6.5,6.47,6.7,669.4,2.2,56.6,1.01,224.5,4.0
9672,29_2xnb_4eor,1_0002,6.62,6.55,6.58,6.74,674.2,2.6,57.3,1.14,221.9,4.0
9673,29_2xnb_4eor,1_0003,6.57,6.55,6.66,6.48,670.5,2.2,61.8,1.5,167.1,4.0
9674,29_2xnb_4eor,1_0004,6.64,6.57,6.59,6.77,678.1,2.6,58.2,1.14,224.8,4.0
9675,29_2xnb_4eor,1_0005,6.63,6.59,6.57,6.74,675.3,2.5,62.2,1.14,221.4,4.0
9676,29_2xnb_4eor,1_0006,6.53,6.53,6.52,6.54,671.2,2.1,59.6,1.14,183.2,4.0
9677,29_2xnb_4eor,1_0007,6.63,6.56,6.58,6.74,681.0,2.4,57.1,1.14,219.8,4.0
9678,29_2xnb_4eor,1_0008,6.56,6.5,6.47,6.69,667.9,2.3,56.9,1.01,222.0,4.0
9679,29_2xnb_4eor,1_0009,6.58,6.51,6.55,6.68,668.4,2.6,55.5,1.14,214.0,4.0
9680,29_2xnb_4eor,1_0010,6.63,6.56,6.58,6.74,680.2,2.4,56.8,1.14,218.0,4.0
9681,29_2xnb_4eor,1_0011,6.66,6.59,6.62,6.75,688.5,2.5,56.5,1.14,212.5,4.0
9682,29_2xnb_4eor,1_0012,6.6,6.56,6.53,6.72,677.0,2.0,60.2,1.14,224.3,4.0
9683,29_2xnb_4eor,1_0013,6.6,6.52,6.59,6.68,666.0,2.3,59.8,1.35,220.4,4.0
9684,29_2xnb_4eor,1_0014,6.56,6.49,6.49,6.69,667.3,2.0,57.1,1.14,226.9,4.0
9685,29_2xnb_4eor,1_0015,6.59,6.53,6.5,6.74,674.7,2.3,57.1,1.01,225.5,4.0
9686,29_2xnb_4eor,1_0016,6.53,6.47,6.46,6.66,655.7,2.2,59.8,1.14,227.5,4.0
9687,29_2xnb_4eor,1_0017,6.65,6.57,6.67,6.72,674.1,2.2,61.6,1.48,222.4,4.0
9688,29_2xnb_4eor,1_0018,6.69,6.64,6.69,6.73,667.4,2.6,70.3,1.5,225.4,4.0
9689,29_2xnb_4eor,1_0019,6.59,6.55,6.53,6.7,667.4,2.4,61.2,1.14,221.6,4.0
9690,29_3pxf_3pxf,1_0000,6.27,6.3,6.72,5.8,396.3,0.0,147.9,4.3,244.2,1.0
9691,29_3pxf_3pxf,1_0001,6.0,5.93,6.58,5.5,334.0,1.1,128.3,4.3,211.0,1.0
9692,29_3pxf_3pxf,1_0002,6.03,5.94,6.61,5.53,335.7,1.3,127.3,4.3,212.4,1.0
9693,29_3pxf_3pxf,1_0003,6.05,5.96,6.64,5.56,337.6,1.5,127.8,4.3,215.5,1.0
9694,29_3pxf_3pxf,1_0004,5.99,5.9,6.58,5.5,335.0,1.1,124.3,4.3,210.8,1.0
9695,29_3pxf_3pxf,1_0005,5.97,5.87,6.57,5.48,331.7,1.1,122.6,4.3,209.4,1.0
9696,29_3pxf_3pxf,1_0006,5.97,5.89,6.56,5.47,332.3,1.0,125.0,4.3,208.2,1.0
9697,29_3pxf_3pxf,1_0007,6.58,6.65,7.0,6.1,448.0,0.7,159.9,4.3,254.3,1.0
9698,29_3pxf_3pxf,1_0008,5.68,5.62,6.13,5.3,313.3,0.0,109.9,3.62,203.3,1.0
9699,29_3pxf_3pxf,1_0009,6.17,6.19,6.64,5.68,377.8,0.0,144.7,4.3,233.6,1.0
9700,29_3pxf_3pxf,1_0010,6.03,5.93,6.61,5.55,344.2,1.0,124.4,4.3,215.5,1.0
9701,29_3pxf_3pxf,1_0011,5.63,5.6,5.95,5.33,326.7,0.3,99.4,2.95,190.1,1.0
9702,29_3pxf_3pxf,1_0012,6.0,5.87,6.58,5.53,336.1,1.0,121.7,4.3,219.5,1.0
9703,29_3pxf_3pxf,1_0013,5.37,5.05,6.11,4.96,250.2,1.0,67.8,3.96,163.1,1.0
9704,29_3pxf_3pxf,1_0014,6.27,6.27,6.74,5.8,392.7,0.4,144.7,4.3,239.9,1.0
9705,29_3pxf_3pxf,1_0015,5.67,5.6,6.12,5.3,310.7,0.0,108.9,3.62,205.4,1.0
9706,29_3pxf_3pxf,1_0016,5.73,5.58,6.41,5.21,289.5,1.2,108.8,4.3,183.1,1.0
9707,29_3pxf_3pxf,1_0017,6.27,6.28,6.73,5.8,393.7,0.2,146.1,4.3,241.8,1.0
9708,29_3pxf_3pxf,1_0018,6.23,6.24,6.69,5.77,379.0,0.4,147.4,4.3,245.6,1.0
9709,29_3pxf_3pxf,1_0019,5.72,5.6,6.36,5.2,290.8,0.7,113.0,4.3,187.8,1.0
9710,29_4eor_1pxn,1_0000,6.57,6.4,6.91,6.4,534.8,3.5,70.0,2.21,168.1,0.0
9711,29_4eor_1pxn,1_0001,6.52,6.35,6.87,6.34,531.8,3.2,67.3,2.21,163.1,0.0
9712,29_4eor_1pxn,1_0002,5.94,5.77,6.07,5.98,459.2,1.7,44.9,1.28,174.5,0.0
9713,29_4eor_1pxn,1_0003,5.95,5.78,6.06,5.99,461.7,1.5,45.8,1.28,177.1,0.0
9714,29_4eor_1pxn,1_0004,6.09,5.93,6.24,6.11,482.1,2.5,47.5,1.27,168.2,0.0
9715,29_4eor_1pxn,1_0005,6.04,5.94,6.15,6.04,496.2,0.0,56.7,1.53,180.6,0.0
9716,29_4eor_1pxn,1_0006,5.96,5.91,5.94,6.03,507.3,0.1,48.3,0.86,166.8,0.0
9717,29_4eor_1pxn,1_0007,6.42,6.36,6.68,6.23,535.6,1.1,79.9,2.21,168.1,0.0
9718,29_4eor_1pxn,1_0008,6.44,6.28,6.74,6.28,532.1,1.9,68.1,2.21,172.3,0.0
9719,29_4eor_1pxn,1_0009,6.37,6.26,6.59,6.27,528.7,1.8,67.2,1.87,174.2,0.0
9720,29_4eor_1pxn,1_0010,5.96,5.9,5.94,6.04,505.3,0.2,47.6,0.86,167.6,0.0
9721,29_4eor_1pxn,1_0011,6.05,5.98,6.14,6.03,493.1,0.0,62.7,1.53,181.2,0.0
9722,29_4eor_1pxn,1_0012,6.06,5.99,6.15,6.05,497.2,0.0,62.4,1.53,182.3,0.0
9723,29_4eor_1pxn,1_0013,6.24,6.08,6.41,6.24,509.9,2.0,54.0,1.53,180.0,0.0
9724,29_4eor_1pxn,1_0014,5.98,5.85,6.11,5.97,484.2,0.9,47.0,1.35,159.4,0.0
9725,29_4eor_1pxn,1_0015,5.77,5.74,5.96,5.6,418.0,1.0,63.4,1.62,132.1,0.0
9726,29_4eor_1pxn,1_0016,5.73,5.69,5.71,5.79,451.6,0.0,49.3,0.86,163.2,0.0
9727,29_4eor_1pxn,1_0017,5.72,5.69,5.65,5.82,454.2,0.6,44.7,0.52,157.1,0.0
9728,29_4eor_1pxn,1_0018,5.7,5.71,5.68,5.71,442.7,0.1,54.9,0.86,151.5,0.0
9729,29_4eor_1pxn,1_0019,6.24,6.15,6.45,6.1,505.1,0.1,76.5,2.21,187.2,0.0
9730,29_4eor_2fvd,1_0000,6.19,6.13,6.56,5.9,581.7,2.0,41.6,1.69,69.0,2.0
9731,29_4eor_2fvd,1_0001,6.06,6.07,6.27,5.85,559.7,2.4,41.8,1.05,71.2,2.0
9732,29_4eor_2fvd,1_0002,6.3,6.23,6.68,5.98,596.3,2.7,42.6,1.69,62.2,2.0
9733,29_4eor_2fvd,1_0003,6.16,6.12,6.54,5.83,577.4,2.0,41.9,1.69,55.4,2.0
9734,29_4eor_2fvd,1_0004,5.96,5.98,6.17,5.72,540.8,2.2,42.0,1.05,61.4,2.0
9735,29_4eor_2fvd,1_0005,6.23,6.18,6.59,5.93,594.7,1.9,41.9,1.69,67.7,2.0
9736,29_4eor_2fvd,1_0006,6.78,6.82,7.01,6.52,691.2,2.4,67.5,1.65,109.2,2.0
9737,29_4eor_2fvd,1_0007,5.95,5.92,6.21,5.72,564.9,0.6,34.0,1.35,68.4,2.0
9738,29_4eor_2fvd,1_0008,6.01,5.96,6.39,5.67,534.6,2.3,42.0,1.69,54.6,2.0
9739,29_4eor_2fvd,1_0009,6.08,6.12,6.23,5.87,556.1,1.4,55.2,1.27,99.2,2.0
9740,29_4eor_2fvd,1_0010,6.15,6.1,6.52,5.83,569.8,2.2,42.3,1.69,61.0,2.0
9741,29_4eor_2fvd,1_0011,6.23,6.28,6.4,6.02,576.0,2.3,59.0,1.27,100.8,2.0
9742,29_4eor_2fvd,1_0012,6.23,6.17,6.58,5.93,592.2,1.8,42.1,1.69,70.0,2.0
9743,29_4eor_2fvd,1_0013,6.16,6.1,6.54,5.84,569.8,2.3,42.4,1.69,60.5,2.0
9744,29_4eor_2fvd,1_0014,6.51,6.49,6.7,6.35,653.6,2.1,49.5,1.31,108.2,2.0
9745,29_4eor_2fvd,1_0015,6.17,6.12,6.54,5.85,578.7,2.0,42.2,1.69,59.8,2.0
9746,29_4eor_2fvd,1_0016,6.25,6.32,6.44,6.01,595.8,1.9,56.9,1.27,86.2,2.0
9747,29_4eor_2fvd,1_0017,6.79,6.81,6.99,6.57,699.9,3.1,58.4,1.31,100.3,2.0
9748,29_4eor_2fvd,1_0018,6.07,6.12,6.23,5.87,556.0,1.4,55.5,1.27,97.6,2.0
9749,29_4eor_2fvd,1_0019,6.19,6.14,6.56,5.88,583.8,2.0,42.2,1.69,62.4,2.0
9750,29_4eor_2xnb,1_0000,6.62,6.49,6.98,6.38,568.4,2.9,68.7,2.21,143.0,0.0
9751,29_4eor_2xnb,1_0001,6.42,6.37,6.56,6.33,577.5,0.9,63.5,1.53,157.2,0.0
9752,29_4eor_2xnb,1_0002,6.3,6.28,6.37,6.27,574.7,1.7,49.6,0.86,131.4,0.0
9753,29_4eor_2xnb,1_0003,6.35,6.31,6.58,6.16,564.4,1.0,61.9,1.69,125.0,0.0
9754,29_4eor_2xnb,1_0004,6.17,6.17,6.17,6.16,556.6,0.5,53.1,0.86,144.0,0.0
9755,29_4eor_2xnb,1_0005,6.31,6.27,6.42,6.25,565.1,0.0,63.1,1.53,165.1,0.0
9756,29_4eor_2xnb,1_0006,6.33,6.29,6.44,6.26,568.7,0.0,63.3,1.53,163.2,0.0
9757,29_4eor_2xnb,1_0007,6.31,6.26,6.41,6.24,563.6,0.0,63.3,1.53,163.6,0.0
9758,29_4eor_2xnb,1_0008,6.1,6.05,6.11,6.13,531.8,0.9,48.8,0.86,153.4,0.0
9759,29_4eor_2xnb,1_0009,6.0,5.91,6.09,6.0,540.0,0.0,34.3,0.94,128.2,0.0
9760,29_4eor_2xnb,1_0010,6.31,6.28,6.42,6.23,566.2,0.0,63.3,1.53,160.3,0.0
9761,29_4eor_2xnb,1_0011,6.67,6.56,7.01,6.42,582.8,2.6,71.8,2.21,143.8,0.0
9762,29_4eor_2xnb,1_0012,6.03,5.92,6.06,6.11,521.1,0.7,39.9,0.86,162.3,0.0
9763,29_4eor_2xnb,1_0013,6.33,6.29,6.56,6.13,560.2,1.0,61.2,1.69,122.7,0.0
9764,29_4eor_2xnb,1_0014,6.49,6.36,6.85,6.27,564.0,1.7,63.6,2.21,140.9,0.0
9765,29_4eor_2xnb,1_0015,6.47,6.34,6.82,6.25,566.8,1.3,62.9,2.21,140.4,0.0
9766,29_4eor_2xnb,1_0016,6.06,6.05,6.08,6.05,545.1,0.0,47.6,0.86,135.5,0.0
9767,29_4eor_2xnb,1_0017,6.0,5.84,6.12,6.03,519.1,0.8,30.4,1.01,141.5,0.0
9768,29_4eor_2xnb,1_0018,6.2,6.08,6.36,6.15,521.1,1.1,55.4,1.53,164.1,0.0
9769,29_4eor_2xnb,1_0019,6.02,5.97,6.12,5.98,522.6,0.0,48.9,1.2,139.2,0.0
9770,29_4eor_4eor,1_0000,6.59,6.45,6.7,6.61,636.7,4.0,54.5,1.48,201.1,4.0
