,pdb_id,lig_id,average_score,HPSCORE,HMSCORE,HSSCORE,VDW,HB,HP,HM,HS,RT
13186,36_2wtv_3myg,1_0000,6.46,6.33,6.58,6.49,663.6,0.0,53.4,1.92,215.8,4.0
13187,36_2wtv_3myg,1_0001,6.17,5.91,6.51,6.09,569.0,0.9,42.7,2.48,193.5,4.0
13188,36_2wtv_3myg,1_0002,6.25,5.95,6.53,6.27,611.4,1.8,23.5,1.88,180.5,4.0
13189,36_2wtv_3myg,1_0003,6.47,6.23,6.69,6.49,656.1,1.4,37.1,1.92,200.5,4.0
13190,36_2wtv_3myg,1_0004,5.81,5.51,6.1,5.83,532.2,0.6,16.8,1.88,173.0,4.0
13191,36_2wtv_3myg,1_0005,5.85,5.58,6.15,5.83,525.5,1.4,22.3,1.88,164.2,4.0
13192,36_2wtv_3myg,1_0006,5.94,5.69,6.26,5.86,556.1,0.3,28.1,2.15,160.7,4.0
13193,36_2wtv_3myg,1_0007,6.05,5.81,6.2,6.13,541.2,0.1,49.2,2.19,246.1,4.0
13194,36_2wtv_3myg,1_0008,5.82,5.54,6.17,5.75,519.6,0.8,24.0,2.15,160.0,4.0
13195,36_2wtv_3myg,1_0009,6.02,5.78,6.23,6.03,581.9,0.0,28.1,1.88,184.6,4.0
13196,36_2wtv_3myg,1_0010,6.05,5.76,6.34,6.04,568.6,1.7,22.3,1.85,167.9,4.0
13197,36_2wtv_3myg,1_0011,6.02,5.76,6.29,6.01,523.0,0.6,48.6,2.48,227.6,4.0
13198,36_2wtv_3myg,1_0012,5.82,5.56,6.19,5.73,536.3,0.3,22.0,2.15,148.9,4.0
13199,36_2wtv_3myg,1_0013,6.45,6.17,6.73,6.44,616.6,1.2,49.4,2.48,229.3,4.0
13200,36_2wtv_3myg,1_0014,5.63,5.33,5.91,5.67,457.4,0.4,31.1,2.22,210.8,4.0
13201,36_2wtv_3myg,1_0015,5.73,5.43,6.04,5.73,508.1,0.0,21.7,2.15,183.2,4.0
13202,36_2wtv_3myg,1_0016,5.59,5.26,5.89,5.63,469.1,0.0,20.6,2.15,196.6,4.0
13203,36_2wtv_3myg,1_0017,5.83,5.6,6.13,5.77,554.7,0.0,20.6,1.88,146.2,4.0
13204,36_2wtv_3myg,1_0018,5.75,5.46,5.96,5.82,486.6,0.9,29.4,1.92,209.2,4.0
13205,36_2wtv_3myg,1_0019,5.68,5.41,5.91,5.72,476.3,0.8,29.8,1.92,196.7,4.0
13206,36_2wtv_3uo4,1_0000,7.16,6.88,7.79,6.81,595.3,0.7,113.6,4.59,264.1,0.0
13207,36_2wtv_3uo4,1_0001,6.97,6.76,7.25,6.9,586.6,0.6,104.4,3.29,294.9,0.0
13208,36_2wtv_3uo4,1_0002,7.4,7.23,7.87,7.11,620.9,0.2,143.9,4.64,319.6,0.0
13209,36_2wtv_3uo4,1_0003,7.47,7.32,8.03,7.08,627.6,0.3,150.3,4.97,304.6,0.0
13210,36_2wtv_3uo4,1_0004,7.28,7.11,7.69,7.03,609.8,0.2,135.8,4.3,312.1,0.0
13211,36_2wtv_3uo4,1_0005,6.78,6.53,7.03,6.79,567.9,0.5,88.2,2.95,288.1,0.0
13212,36_2wtv_3uo4,1_0006,6.89,6.67,7.39,6.63,555.6,0.7,107.9,3.96,256.9,0.0
13213,36_2wtv_3uo4,1_0007,6.8,6.59,7.21,6.59,575.8,0.5,90.9,3.33,231.2,0.0
13214,36_2wtv_3uo4,1_0008,7.3,7.15,7.71,7.04,603.0,0.6,140.0,4.3,314.0,0.0
13215,36_2wtv_3uo4,1_0009,6.96,6.64,7.69,6.55,521.2,0.0,124.2,5.27,285.1,0.0
13216,36_2wtv_3uo4,1_0010,7.01,6.73,7.44,6.87,577.9,0.3,106.7,3.96,302.2,0.0
13217,36_2wtv_3uo4,1_0011,6.73,6.57,6.94,6.68,546.8,0.4,102.3,2.95,283.9,0.0
13218,36_2wtv_3uo4,1_0012,6.66,6.37,7.13,6.48,511.6,0.0,98.2,3.92,276.6,0.0
13219,36_2wtv_3uo4,1_0013,7.26,6.82,8.13,6.84,578.2,0.8,114.2,5.61,285.5,0.0
13220,36_2wtv_3uo4,1_0014,7.07,6.86,7.57,6.79,552.0,0.0,134.1,4.64,314.7,0.0
13221,36_2wtv_3uo4,1_0015,6.77,6.47,7.05,6.77,559.2,1.1,82.0,2.95,283.2,0.0
13222,36_2wtv_3uo4,1_0016,6.94,6.71,7.36,6.74,545.4,0.8,116.3,3.96,293.5,0.0
13223,36_2wtv_3uo4,1_0017,7.28,6.93,8.06,6.84,596.9,0.6,118.5,5.27,269.3,0.0
13224,36_2wtv_3uo4,1_0018,6.81,6.48,7.5,6.47,504.9,0.0,112.9,4.93,280.6,0.0
13225,36_2wtv_3uo4,1_0019,6.56,6.17,7.12,6.38,498.9,0.4,78.6,3.92,257.8,0.0
13226,36_2wtv_3up2,1_0000,6.56,6.49,6.76,6.42,591.5,0.1,82.1,2.36,201.4,1.0
13227,36_2wtv_3up2,1_0001,6.59,6.5,6.79,6.48,599.5,0.1,79.0,2.36,209.9,1.0
13228,36_2wtv_3up2,1_0002,6.74,6.59,7.06,6.57,607.0,1.2,79.6,2.7,203.7,1.0
13229,36_2wtv_3up2,1_0003,6.39,6.32,6.56,6.3,564.7,0.7,71.4,1.98,188.2,1.0
13230,36_2wtv_3up2,1_0004,6.62,6.49,6.98,6.4,587.3,0.0,84.1,2.99,202.1,1.0
13231,36_2wtv_3up2,1_0005,6.5,6.38,6.72,6.42,575.9,0.3,75.8,2.36,213.8,1.0
13232,36_2wtv_3up2,1_0006,6.53,6.36,6.98,6.24,552.9,0.1,85.4,3.33,196.7,1.0
13233,36_2wtv_3up2,1_0007,6.39,6.29,6.71,6.17,552.0,0.1,77.0,2.66,179.8,1.0
13234,36_2wtv_3up2,1_0008,6.24,6.17,6.42,6.14,536.1,0.2,70.5,2.02,185.2,1.0
13235,36_2wtv_3up2,1_0009,6.46,6.26,6.94,6.17,539.6,0.2,79.2,3.33,190.6,1.0
13236,36_2wtv_3up2,1_0010,6.34,6.03,6.82,6.17,525.6,0.9,55.9,2.99,191.5,1.0
13237,36_2wtv_3up2,1_0011,6.13,6.06,6.27,6.06,532.5,0.3,59.0,1.64,168.0,1.0
13238,36_2wtv_3up2,1_0012,6.5,6.18,7.09,6.24,541.7,1.6,60.4,3.33,180.2,1.0
13239,36_2wtv_3up2,1_0013,6.55,6.26,7.09,6.29,544.9,1.5,69.0,3.33,189.9,1.0
13240,36_2wtv_3up2,1_0014,6.07,5.94,6.25,6.02,500.9,1.2,55.2,1.69,172.3,1.0
13241,36_2wtv_3up2,1_0015,6.14,6.02,6.33,6.08,495.1,1.0,67.7,2.02,196.5,1.0
13242,36_2wtv_3up2,1_0016,6.29,6.1,6.73,6.05,533.0,0.8,60.1,2.7,154.9,1.0
13243,36_2wtv_3up2,1_0017,6.31,6.07,6.69,6.18,527.1,0.9,59.6,2.66,192.5,1.0
13244,36_2wtv_3up2,1_0018,6.26,6.08,6.66,6.05,515.5,1.0,64.7,2.66,169.7,1.0
13245,36_2wtv_3up2,1_0019,6.06,5.81,6.55,5.82,480.7,0.0,56.7,2.99,165.7,1.0
13246,36_3e5a_2wtv,1_0000,7.04,6.65,8.01,6.46,576.3,0.0,99.9,5.51,206.4,0.0
13247,36_3e5a_2wtv,1_0001,7.03,6.65,8.0,6.45,575.8,0.0,100.3,5.51,205.4,0.0
13248,36_3e5a_2wtv,1_0002,6.9,6.52,7.8,6.38,554.0,0.0,95.3,5.22,208.5,0.0
13249,36_3e5a_2wtv,1_0003,6.91,6.5,7.94,6.29,538.3,0.9,95.8,5.51,185.7,0.0
13250,36_3e5a_2wtv,1_0004,6.6,6.31,7.16,6.33,551.2,0.1,73.7,3.57,199.0,0.0
13251,36_3e5a_2wtv,1_0005,7.74,7.6,8.47,7.14,692.1,0.0,155.0,5.51,260.6,0.0
13252,36_3e5a_2wtv,1_0006,6.58,6.37,6.82,6.53,547.6,0.6,79.1,2.6,242.6,0.0
13253,36_3e5a_2wtv,1_0007,7.35,7.23,7.92,6.91,630.1,0.7,136.8,4.54,253.2,0.0
13254,36_3e5a_2wtv,1_0008,6.14,5.84,6.74,5.85,460.0,0.6,58.8,3.28,160.0,0.0
13255,36_3e5a_2wtv,1_0009,6.48,6.02,7.48,5.92,474.4,0.0,75.7,5.22,174.6,0.0
13256,36_3e5a_2wtv,1_0010,6.41,6.13,6.79,6.31,538.7,0.6,56.4,2.6,196.7,0.0
13257,36_3e5a_2wtv,1_0011,6.31,6.14,6.7,6.08,509.7,0.7,68.7,2.64,165.1,0.0
13258,36_3e5a_2wtv,1_0012,6.29,5.89,7.16,5.83,453.5,0.0,70.3,4.58,172.2,0.0
13259,36_3e5a_2wtv,1_0013,6.35,6.05,6.67,6.33,498.5,1.0,62.0,2.6,233.6,0.0
13260,36_3e5a_2wtv,1_0014,6.16,5.8,6.93,5.74,447.5,0.8,58.6,3.87,140.5,0.0
13261,36_3e5a_2wtv,1_0015,6.81,6.5,7.45,6.47,564.4,0.0,88.8,4.21,220.3,0.0
13262,36_3e5a_2wtv,1_0016,6.23,5.87,6.77,6.07,494.0,1.0,44.0,2.9,172.8,0.0
13263,36_3e5a_2wtv,1_0017,6.53,6.03,7.62,5.95,468.1,0.5,77.0,5.51,178.4,0.0
13264,36_3e5a_2wtv,1_0018,6.21,5.83,6.8,5.99,491.1,0.2,45.7,3.24,172.4,0.0
13265,36_3e5a_2wtv,1_0019,6.68,6.35,7.36,6.32,540.4,0.0,83.6,4.21,207.3,0.0
13266,36_3e5a_3e5a,1_0000,7.08,7.1,7.22,6.92,704.5,0.1,113.4,2.9,259.1,3.0
13267,36_3e5a_3e5a,1_0001,6.37,6.26,6.37,6.47,611.4,0.0,62.1,1.69,240.5,3.0
13268,36_3e5a_3e5a,1_0002,6.69,6.5,6.9,6.67,606.0,0.4,89.1,3.0,290.6,3.0
13269,36_3e5a_3e5a,1_0003,6.55,6.35,6.7,6.61,609.4,0.0,72.7,2.54,278.8,3.0
13270,36_3e5a_3e5a,1_0004,6.46,6.31,6.61,6.47,572.5,0.4,82.5,2.59,274.0,3.0
13271,36_3e5a_3e5a,1_0005,6.7,6.47,6.96,6.66,592.0,0.5,91.2,3.26,299.1,3.0
13272,36_3e5a_3e5a,1_0006,6.53,6.45,6.57,6.57,626.1,0.4,73.9,1.94,246.2,3.0
13273,36_3e5a_3e5a,1_0007,6.77,6.56,6.99,6.77,611.8,0.0,94.8,3.26,317.4,3.0
13274,36_3e5a_3e5a,1_0008,6.64,6.46,6.63,6.81,617.9,0.0,81.7,2.29,320.2,3.0
13275,36_3e5a_3e5a,1_0009,6.2,6.04,6.15,6.41,574.9,0.7,49.1,1.3,251.5,3.0
13276,36_3e5a_3e5a,1_0010,6.57,6.35,6.79,6.58,558.0,0.2,94.3,3.26,317.8,3.0
13277,36_3e5a_3e5a,1_0011,6.45,6.19,6.64,6.52,583.2,0.0,66.8,2.66,281.1,3.0
13278,36_3e5a_3e5a,1_0012,6.36,6.2,6.51,6.37,551.9,0.0,81.1,2.66,275.8,3.0
13279,36_3e5a_3e5a,1_0013,6.1,5.9,6.26,6.13,576.8,0.6,34.1,1.6,179.8,3.0
13280,36_3e5a_3e5a,1_0014,6.06,5.93,6.06,6.18,547.6,0.9,48.3,1.3,217.2,3.0
13281,36_3e5a_3e5a,1_0015,6.42,6.21,6.53,6.51,580.1,0.0,70.7,2.4,284.0,3.0
13282,36_3e5a_3e5a,1_0016,6.06,5.99,6.02,6.16,493.7,0.0,84.0,1.98,281.8,3.0
13283,36_3e5a_3e5a,1_0017,6.02,5.79,6.17,6.08,553.3,0.4,33.4,1.66,196.0,3.0
13284,36_3e5a_3e5a,1_0018,6.19,5.94,6.43,6.21,569.9,0.0,44.6,2.25,219.1,3.0
13285,36_3e5a_3e5a,1_0019,6.38,6.26,6.46,6.43,570.9,0.0,80.0,2.32,271.6,3.0
13286,36_3e5a_3myg,1_0000,6.5,6.24,6.87,6.39,644.7,1.5,42.7,2.48,184.1,4.0
13287,36_3e5a_3myg,1_0001,6.6,6.43,6.87,6.5,664.0,0.7,59.5,2.48,207.3,4.0
13288,36_3e5a_3myg,1_0002,6.06,5.89,6.39,5.9,558.6,0.1,50.0,2.48,173.0,4.0
13289,36_3e5a_3myg,1_0003,6.35,6.12,6.65,6.29,604.3,0.9,51.3,2.48,208.9,4.0
13290,36_3e5a_3myg,1_0004,6.17,5.93,6.32,6.27,572.4,0.0,49.0,2.19,252.8,4.0
13291,36_3e5a_3myg,1_0005,6.26,6.08,6.53,6.17,602.1,0.9,47.3,2.19,180.6,4.0
13292,36_3e5a_3myg,1_0006,6.15,5.93,6.55,5.98,601.7,0.0,36.6,2.48,150.2,4.0
13293,36_3e5a_3myg,1_0007,5.94,5.76,6.25,5.81,553.4,0.2,37.2,2.15,153.0,4.0
13294,36_3e5a_3myg,1_0008,5.92,5.67,6.35,5.73,532.2,0.8,33.2,2.48,143.3,4.0
13295,36_3e5a_3myg,1_0009,6.15,5.91,6.38,6.17,566.0,0.9,43.9,2.19,218.4,4.0
13296,36_3e5a_3myg,1_0010,6.08,5.85,6.23,6.18,545.7,0.2,50.8,2.19,253.7,4.0
13297,36_3e5a_3myg,1_0011,5.86,5.62,6.17,5.8,523.4,0.7,32.5,2.15,172.0,4.0
13298,36_3e5a_3myg,1_0012,6.14,5.85,6.5,6.06,582.2,0.3,34.0,2.48,185.3,4.0
13299,36_3e5a_3myg,1_0013,6.0,5.81,6.27,5.93,529.9,0.1,54.9,2.48,208.8,4.0
13300,36_3e5a_3myg,1_0014,5.93,5.69,6.39,5.72,541.7,0.8,31.5,2.48,131.5,4.0
13301,36_3e5a_3myg,1_0015,5.89,5.62,6.17,5.88,518.8,0.7,34.3,2.19,196.2,4.0
13302,36_3e5a_3myg,1_0016,5.95,5.77,6.12,5.96,520.2,0.1,53.8,2.19,224.6,4.0
13303,36_3e5a_3myg,1_0017,5.97,5.73,6.35,5.84,563.0,0.8,26.6,2.15,139.2,4.0
13304,36_3e5a_3myg,1_0018,5.82,5.6,6.14,5.72,532.9,0.0,30.1,2.15,156.3,4.0
13305,36_3e5a_3myg,1_0019,6.28,6.05,6.56,6.24,606.1,0.0,47.8,2.48,210.9,4.0
13306,36_3e5a_3uo4,1_0000,7.39,7.24,8.05,6.89,586.5,0.9,155.8,5.27,287.6,0.0
13307,36_3e5a_3uo4,1_0001,6.8,6.72,7.19,6.5,522.1,0.0,132.0,3.96,271.4,0.0
13308,36_3e5a_3uo4,1_0002,7.12,6.78,7.95,6.62,558.0,1.1,116.5,5.27,244.9,0.0
13309,36_3e5a_3uo4,1_0003,7.07,6.82,7.81,6.58,551.9,0.0,129.7,5.27,260.8,0.0
13310,36_3e5a_3uo4,1_0004,7.0,6.77,7.65,6.57,544.4,0.0,127.6,4.93,265.8,0.0
13311,36_3e5a_3uo4,1_0005,6.81,6.52,7.43,6.48,546.9,0.3,97.4,4.26,237.3,0.0
13312,36_3e5a_3uo4,1_0006,7.38,7.11,8.13,6.89,598.8,1.2,134.3,5.27,268.6,0.0
13313,36_3e5a_3uo4,1_0007,6.93,6.84,7.31,6.63,546.0,0.2,133.8,3.96,275.9,0.0
13314,36_3e5a_3uo4,1_0008,6.93,6.58,7.55,6.67,546.7,1.4,97.5,4.26,261.6,0.0
13315,36_3e5a_3uo4,1_0009,6.88,6.65,7.35,6.62,562.4,1.3,98.5,3.62,236.6,0.0
13316,36_3e5a_3uo4,1_0010,6.71,6.61,7.14,6.37,509.8,0.0,125.4,3.96,250.0,0.0
13317,36_3e5a_3uo4,1_0011,6.8,6.69,7.21,6.51,512.7,0.5,129.5,3.96,273.3,0.0
13318,36_3e5a_3uo4,1_0012,6.75,6.45,7.58,6.22,493.3,0.0,115.1,5.27,230.3,0.0
13319,36_3e5a_3uo4,1_0013,6.8,6.34,7.71,6.36,524.7,1.2,82.3,4.97,211.5,0.0
13320,36_3e5a_3uo4,1_0014,6.97,6.78,7.51,6.64,548.2,0.8,122.0,4.3,265.5,0.0
13321,36_3e5a_3uo4,1_0015,6.29,5.95,6.99,5.95,438.4,0.0,83.6,4.3,215.3,0.0
13322,36_3e5a_3uo4,1_0016,6.68,6.21,7.58,6.24,476.0,0.7,92.3,5.27,240.9,0.0
13323,36_3e5a_3uo4,1_0017,6.39,6.21,6.72,6.25,491.1,0.4,87.1,2.95,232.4,0.0
13324,36_3e5a_3uo4,1_0018,6.88,6.39,7.81,6.44,500.4,2.0,93.6,5.27,240.6,0.0
13325,36_3e5a_3uo4,1_0019,5.79,5.35,6.45,5.57,338.5,2.2,47.8,3.37,180.2,0.0
13326,36_3e5a_3up2,1_0000,6.65,6.51,7.07,6.36,576.2,1.4,82.9,2.99,179.1,1.0
13327,36_3e5a_3up2,1_0001,6.62,6.43,7.14,6.3,576.0,0.8,78.1,3.33,175.3,1.0
13328,36_3e5a_3up2,1_0002,6.63,6.45,7.11,6.32,575.5,0.5,82.3,3.33,185.2,1.0
13329,36_3e5a_3up2,1_0003,6.57,6.46,7.06,6.21,561.3,0.5,89.3,3.33,172.0,1.0
13330,36_3e5a_3up2,1_0004,6.27,6.21,6.48,6.12,543.8,0.7,68.6,1.98,165.2,1.0
13331,36_3e5a_3up2,1_0005,6.6,6.41,7.03,6.36,577.2,1.0,74.0,2.99,186.1,1.0
13332,36_3e5a_3up2,1_0006,6.59,6.41,7.09,6.26,554.7,1.1,83.9,3.33,180.9,1.0
13333,36_3e5a_3up2,1_0007,6.42,6.34,6.84,6.08,520.4,0.0,97.3,3.33,190.3,1.0
13334,36_3e5a_3up2,1_0008,6.39,6.22,6.83,6.11,550.2,0.0,70.7,2.99,167.6,1.0
13335,36_3e5a_3up2,1_0009,6.12,6.09,6.32,5.96,519.8,0.0,70.5,1.98,160.5,1.0
13336,36_3e5a_3up2,1_0010,6.19,6.1,6.57,5.9,504.6,0.5,75.2,2.66,152.3,1.0
13337,36_3e5a_3up2,1_0011,6.12,6.1,6.39,5.86,506.9,0.0,76.5,2.32,148.8,1.0
13338,36_3e5a_3up2,1_0012,6.55,6.46,6.8,6.4,604.5,0.0,73.3,2.36,186.4,1.0
13339,36_3e5a_3up2,1_0013,5.96,5.87,6.33,5.7,490.5,0.0,58.2,2.32,124.8,1.0
13340,36_3e5a_3up2,1_0014,6.59,6.33,7.09,6.35,561.7,0.8,73.2,3.33,199.7,1.0
13341,36_3e5a_3up2,1_0015,6.36,6.23,6.93,5.92,536.3,0.3,76.5,3.33,129.2,1.0
13342,36_3e5a_3up2,1_0016,5.84,5.63,6.31,5.6,453.3,0.0,48.0,2.66,136.1,1.0
13343,36_3e5a_3up2,1_0017,6.28,6.14,6.63,6.08,521.8,0.3,72.3,2.7,181.9,1.0
13344,36_3e5a_3up2,1_0018,5.9,5.75,6.26,5.69,469.6,0.0,54.3,2.36,143.4,1.0
13345,36_3e5a_3up2,1_0019,6.07,5.84,6.62,5.75,466.0,0.0,66.3,3.33,162.2,1.0
13346,36_3myg_2wtv,1_0000,6.73,6.43,7.36,6.39,535.6,1.4,85.7,3.91,205.1,0.0
13347,36_3myg_2wtv,1_0001,6.91,6.66,7.29,6.78,613.4,0.0,85.2,3.28,250.5,0.0
13348,36_3myg_2wtv,1_0002,5.89,5.46,6.66,5.54,391.7,0.0,50.6,3.95,161.4,0.0
13349,36_3myg_2wtv,1_0003,6.49,6.14,7.06,6.27,515.5,0.3,69.5,3.61,213.9,0.0
13350,36_3myg_2wtv,1_0004,6.92,6.57,7.81,6.38,570.8,2.0,81.4,4.54,153.8,0.0
13351,36_3myg_2wtv,1_0005,5.84,5.39,6.43,5.68,418.8,0.5,27.6,2.94,160.0,0.0
13352,36_3myg_2wtv,1_0006,6.56,6.34,6.72,6.61,569.2,0.0,68.7,2.27,251.7,0.0
13353,36_3myg_2wtv,1_0007,6.63,6.42,6.71,6.76,561.9,1.1,74.3,2.01,276.3,0.0
13354,36_3myg_2wtv,1_0008,6.4,6.13,6.94,6.13,504.0,0.9,69.9,3.28,182.2,0.0
13355,36_3myg_2wtv,1_0009,6.57,6.19,7.47,6.04,509.4,1.2,71.4,4.5,147.6,0.0
13356,36_3myg_2wtv,1_0010,6.35,6.08,6.51,6.45,535.5,0.6,52.3,1.93,235.3,0.0
13357,36_3myg_2wtv,1_0011,6.59,6.21,7.21,6.35,532.0,0.0,71.5,3.91,224.1,0.0
13358,36_3myg_2wtv,1_0012,5.46,5.18,5.75,5.44,345.9,0.4,37.3,1.97,175.6,0.0
13359,36_3myg_2wtv,1_0013,6.38,6.1,6.84,6.18,498.0,2.6,58.7,2.64,168.1,0.0
13360,36_3myg_2wtv,1_0014,5.46,5.07,6.02,5.28,358.5,0.1,21.6,2.6,128.1,0.0
13361,36_3myg_2wtv,1_0015,6.09,5.81,6.24,6.22,478.0,0.0,51.0,1.97,245.3,0.0
13362,36_3myg_2wtv,1_0016,5.84,5.49,6.49,5.55,412.9,0.0,43.7,3.28,142.7,0.0
13363,36_3myg_2wtv,1_0017,6.26,6.07,6.75,5.96,506.2,0.0,66.9,2.98,151.1,0.0
13364,36_3myg_2wtv,1_0018,5.05,4.69,5.39,5.06,261.0,0.0,23.1,2.01,173.1,0.0
13365,36_3myg_2wtv,1_0019,6.01,5.62,6.45,5.96,436.7,0.0,47.5,2.94,221.8,0.0
13366,36_3myg_3e5a,1_0000,6.24,5.94,6.45,6.32,539.9,1.2,50.8,2.33,253.7,3.0
13367,36_3myg_3e5a,1_0001,6.45,6.26,6.37,6.73,608.0,1.9,52.0,1.2,274.9,3.0
13368,36_3myg_3e5a,1_0002,6.3,6.1,6.16,6.64,589.9,0.2,51.8,1.3,300.1,3.0
13369,36_3myg_3e5a,1_0003,6.26,6.04,6.29,6.47,598.6,1.1,36.3,1.31,232.8,3.0
13370,36_3myg_3e5a,1_0004,6.41,6.12,6.47,6.64,618.7,0.8,38.7,1.66,261.1,3.0
13371,36_3myg_3e5a,1_0005,5.86,5.62,5.91,6.06,476.0,0.9,45.8,1.64,257.7,3.0
13372,36_3myg_3e5a,1_0006,6.69,6.55,6.82,6.69,610.3,1.0,88.3,2.59,279.7,3.0
13373,36_3myg_3e5a,1_0007,6.12,5.93,5.96,6.47,548.1,0.0,52.8,1.28,305.4,3.0
13374,36_3myg_3e5a,1_0008,6.18,6.0,6.19,6.35,572.1,0.3,48.3,1.55,245.6,3.0
13375,36_3myg_3e5a,1_0009,5.65,5.41,5.73,5.81,447.7,0.6,36.7,1.58,230.3,3.0
13376,36_3myg_3e5a,1_0010,5.64,5.37,5.8,5.76,448.0,0.6,32.2,1.73,216.3,3.0
13377,36_3myg_3e5a,1_0011,6.15,5.97,6.28,6.21,501.8,0.0,78.2,2.59,285.5,3.0
13378,36_3myg_3e5a,1_0012,6.21,6.03,6.05,6.54,580.5,1.0,44.5,0.93,273.0,3.0
13379,36_3myg_3e5a,1_0013,5.38,5.2,5.53,5.42,402.8,0.0,37.1,1.66,187.2,3.0
13380,36_3myg_3e5a,1_0014,6.58,6.47,6.8,6.47,590.9,0.0,94.7,3.0,262.9,3.0
13381,36_3myg_3e5a,1_0015,6.12,5.88,6.26,6.23,558.0,0.2,42.4,1.91,231.4,3.0
13382,36_3myg_3e5a,1_0016,6.01,5.76,5.91,6.36,548.3,0.6,30.3,0.97,266.8,3.0
13383,36_3myg_3e5a,1_0017,5.6,5.35,5.52,5.93,436.5,0.0,38.1,1.3,280.8,3.0
13384,36_3myg_3e5a,1_0018,5.92,5.84,5.95,5.99,581.3,0.8,23.6,0.7,137.2,3.0
13385,36_3myg_3e5a,1_0019,6.48,6.28,6.67,6.5,628.6,0.0,56.3,2.28,232.8,3.0
13386,36_3myg_3myg,1_0000,5.93,5.74,6.27,5.78,553.0,0.4,34.7,2.15,142.5,4.0
13387,36_3myg_3myg,1_0001,5.84,5.66,6.13,5.72,544.8,0.5,28.8,1.88,134.6,4.0
13388,36_3myg_3myg,1_0002,5.7,5.42,6.09,5.59,504.9,0.6,18.8,2.15,139.4,4.0
13389,36_3myg_3myg,1_0003,5.43,5.19,5.78,5.33,452.7,0.7,15.4,1.85,124.1,4.0
13390,36_3myg_3myg,1_0004,5.75,5.52,6.04,5.68,507.3,0.0,32.7,2.15,169.5,4.0
13391,36_3myg_3myg,1_0005,5.62,5.39,5.91,5.54,501.9,0.0,20.6,1.88,141.8,4.0
13392,36_3myg_3myg,1_0006,5.86,5.6,6.19,5.78,516.4,1.1,30.6,2.15,167.7,4.0
13393,36_3myg_3myg,1_0007,5.34,5.07,5.56,5.38,404.5,0.3,26.8,1.88,192.2,4.0
13394,36_3myg_3myg,1_0008,5.52,5.23,5.8,5.52,447.4,1.1,20.6,1.85,170.3,4.0
13395,36_3myg_3myg,1_0009,5.7,5.45,6.0,5.65,499.2,1.0,22.7,1.88,152.7,4.0
13396,36_3myg_3myg,1_0010,5.42,5.12,5.74,5.39,427.9,1.3,16.1,1.85,154.9,4.0
13397,36_3myg_3myg,1_0011,5.4,5.17,5.54,5.5,406.8,1.2,30.9,1.58,203.7,4.0
13398,36_3myg_3myg,1_0012,5.19,4.93,5.52,5.13,396.6,0.4,14.5,1.85,136.4,4.0
13399,36_3myg_3myg,1_0013,5.77,5.5,6.02,5.8,503.5,0.0,31.9,2.15,204.9,4.0
13400,36_3myg_3myg,1_0014,5.48,5.24,5.77,5.43,447.9,0.9,23.1,1.85,151.5,4.0
13401,36_3myg_3myg,1_0015,5.39,5.08,5.76,5.33,417.6,0.8,19.3,2.15,159.2,4.0
13402,36_3myg_3myg,1_0016,5.31,5.08,5.55,5.31,413.3,0.0,25.9,1.85,171.2,4.0
13403,36_3myg_3myg,1_0017,5.24,4.97,5.46,5.29,389.5,0.0,24.1,1.88,192.1,4.0
13404,36_3myg_3myg,1_0018,5.01,4.85,5.34,4.84,356.5,0.2,23.8,1.85,107.9,4.0
13405,36_3myg_3myg,1_0019,5.26,4.92,5.73,5.12,384.3,0.5,17.0,2.48,143.8,4.0
13406,36_3myg_3uo4,1_0000,7.1,7.08,7.51,6.69,570.2,0.0,151.3,4.3,271.2,0.0
13407,36_3myg_3uo4,1_0001,6.59,6.4,6.83,6.55,531.5,1.1,85.6,2.66,253.8,0.0
13408,36_3myg_3uo4,1_0002,6.16,5.73,6.93,5.83,419.7,0.3,65.3,4.26,200.9,0.0
13409,36_3myg_3uo4,1_0003,6.57,6.37,7.03,6.32,479.1,0.1,111.6,3.96,267.2,0.0
13410,36_3myg_3uo4,1_0004,6.09,5.85,6.39,6.04,449.6,0.0,67.4,2.66,227.7,0.0
13411,36_3myg_3uo4,1_0005,6.37,6.08,6.71,6.32,484.1,0.5,75.0,2.99,254.0,0.0
13412,36_3myg_3uo4,1_0006,7.13,7.0,7.65,6.74,556.0,0.8,143.2,4.59,281.8,0.0
13413,36_3myg_3uo4,1_0007,6.24,5.99,6.52,6.22,473.0,0.3,70.7,2.66,245.3,0.0
13414,36_3myg_3uo4,1_0008,6.28,5.96,6.78,6.11,427.2,1.0,83.7,3.62,249.3,0.0
13415,36_3myg_3uo4,1_0009,7.31,7.2,7.94,6.8,582.2,0.0,159.3,5.27,284.8,0.0
13416,36_3myg_3uo4,1_0010,6.37,6.12,6.75,6.25,479.2,1.1,78.7,2.99,231.2,0.0
13417,36_3myg_3uo4,1_0011,5.86,5.48,6.34,5.75,386.6,0.7,50.5,2.99,207.5,0.0
13418,36_3myg_3uo4,1_0012,5.82,5.49,6.08,5.9,400.0,1.5,41.0,1.98,214.6,0.0
13419,36_3myg_3uo4,1_0013,6.16,5.88,6.57,6.03,455.7,0.2,67.3,2.99,215.7,0.0
13420,36_3myg_3uo4,1_0014,6.62,6.43,7.02,6.41,516.8,1.3,94.9,3.25,229.6,0.0
