,pdb_id,lig_id,Total_Score,Crash,Polar
31476,2vot,1_0006,13.7684,-1.5677,10.1175
31477,2vot,1_0007,13.7303,-1.6933,10.1048
31478,2vot,1_0008,13.4409,-1.7767,8.2681
31479,2vot,1_0009,13.2831,-1.5691,9.9233
31480,2vot,1_000x,11.74,-2.15,9.14
31481,2vot,1_0010,13.2419,-1.6319,8.2452
31482,2vot,1_0011,13.0226,-1.7262,9.3951
31483,2vot,1_0012,12.7112,-1.4516,9.1595
31484,2vot,1_0013,12.5598,-1.98,7.8082
31485,2vot,1_0014,12.1508,-1.5688,8.155
31486,2vot,1_0015,12.0844,-1.6283,8.6066
31487,2vot,1_0016,11.9965,-2.0416,8.2381
31488,2vot,1_0017,11.9111,-1.4708,8.5636
31489,2vot,1_0018,11.7483,-1.5859,8.1751
31490,2vot,1_0019,10.9237,-2.151,8.1506
31491,2vpe,1_0000,13.5565,-2.8335,11.4006
31492,2vpe,1_0001,12.8818,-2.6333,10.5858
31493,2vpe,1_0002,11.8955,-2.5432,8.2346
31494,2vpe,1_0003,11.6599,-2.5287,8.3262
31495,2vpe,1_0004,11.6461,-3.1281,10.1819
31496,2vpe,1_0005,11.6397,-2.2778,8.2043
31497,2vpe,1_0006,11.6315,-2.5246,8.2754
31498,2vpe,1_0007,11.6081,-2.4431,8.0648
31499,2vpe,1_0008,11.3978,-2.3345,8.0804
31500,2vpe,1_0009,10.7919,-2.7505,7.9471
31501,2vpe,1_000x,9.63,-3.06,7.63
31502,2vpe,1_0010,10.7125,-2.5329,8.2754
31503,2vpe,1_0011,10.4689,-2.742,9.1301
31504,2vpe,1_0012,10.2576,-2.6756,8.069
31505,2vpe,1_0013,10.2163,-2.7218,8.1266
31506,2vpe,1_0014,10.0834,-2.925,9.0518
31507,2vpe,1_0015,9.8887,-3.0474,11.7269
31508,2vpe,1_0016,9.7879,-3.088,9.3349
31509,2vpe,1_0017,9.7032,-2.8601,9.7134
31510,2vpe,1_0018,9.6138,-2.7029,10.2847
31511,2vpe,1_0019,9.5742,-2.5815,10.5293
31512,2vpn,1_0000,11.0562,-0.1498,7.2601
31513,2vpn,1_0001,10.884,-0.1534,7.0715
31514,2vpn,1_0002,9.8388,-0.1703,6.1819
31515,2vpn,1_0003,9.5306,-0.188,5.8359
31516,2vpn,1_0004,9.1714,-0.2781,5.6368
31517,2vpn,1_0005,7.4267,-1.6057,4.591
31518,2vpn,1_0006,7.2253,-1.6157,4.4971
31519,2vpn,1_0007,5.5014,-0.9579,1.1922
31520,2vpn,1_0008,5.3663,-1.1374,1.1841
31521,2vpn,1_0009,5.1917,-1.5226,3.6267
31522,2vpn,1_000x,10.56,-0.21,6.92
31523,2vpn,1_0010,4.9385,-1.2705,2.5516
31524,2vpn,1_0011,4.9156,-1.3895,1.0696
31525,2vpn,1_0012,4.8396,-1.0679,2.5229
31526,2vpn,1_0013,4.7837,-1.0345,2.5891
31527,2vpn,1_0014,4.7365,-1.0772,2.6586
31528,2vpn,1_0015,4.2358,-0.66,1.3299
31529,2vpn,1_0016,4.1527,-3.6524,4.7979
31530,2vpn,1_0017,4.0714,-3.2883,4.0237
31531,2vpn,1_0018,3.8571,-2.7652,2.892
31532,2vpn,1_0019,3.7552,-0.8053,1.214
31533,2vpo,1_0000,10.7009,-0.2142,7.2766
31534,2vpo,1_0001,10.6742,-0.2152,7.1473
31535,2vpo,1_0002,8.8583,-0.3052,5.8448
31536,2vpo,1_0003,8.6599,-0.3415,5.7277
31537,2vpo,1_0004,7.5902,-0.4983,4.7693
31538,2vpo,1_0005,6.9028,-1.5309,4.3254
31539,2vpo,1_0006,6.7851,-1.4017,4.3116
31540,2vpo,1_0007,5.5047,-0.6758,3.6693
31541,2vpo,1_0008,5.3285,-0.8567,3.5965
31542,2vpo,1_0009,5.3126,-1.1492,0.9619
31543,2vpo,1_000x,9.06,-0.26,6.0
31544,2vpo,1_0010,5.1671,-1.4554,3.8125
31545,2vpo,1_0011,5.159,-1.0978,1.0935
31546,2vpo,1_0012,4.051,-0.9739,1.7161
31547,2vpo,1_0013,3.9857,-0.7515,1.8249
31548,2vpo,1_0014,3.9107,-0.769,1.8179
31549,2vpo,1_0015,3.8264,-1.8231,3.7884
31550,2vpo,1_0016,3.8044,-1.8157,3.8192
31551,2vpo,1_0017,3.7966,-1.0216,1.6845
31552,2vpo,1_0018,3.7884,-1.8646,1.6555
31553,2vpo,1_0019,3.6734,-1.288,1.5709
31554,2vqt,1_0000,13.8618,-0.9108,11.2266
31555,2vqt,1_0001,12.7438,-0.8626,9.6441
31556,2vqt,1_0002,12.4117,-1.2631,10.9225
31557,2vqt,1_0003,12.3559,-0.8976,9.5407
31558,2vqt,1_0004,11.7836,-1.1963,9.0504
31559,2vqt,1_0005,10.7679,-0.9915,7.6295
31560,2vqt,1_0006,10.3607,-0.868,7.7772
31561,2vqt,1_0007,10.2949,-0.9655,8.6428
31562,2vqt,1_0008,9.8751,-1.3268,7.4749
31563,2vqt,1_0009,8.7374,-1.6017,8.0381
31564,2vqt,1_000x,12.21,-1.41,10.25
31565,2vqt,1_0010,8.7186,-1.3799,6.5351
31566,2vqt,1_0011,8.5712,-1.2209,7.9633
31567,2vqt,1_0012,8.2808,-1.4826,7.439
31568,2vqt,1_0013,8.1834,-1.408,5.918
31569,2vqt,1_0014,7.957,-1.1705,6.608
31570,2vqt,1_0015,7.847,-1.2544,6.3577
31571,2vqt,1_0016,7.6632,-1.6119,6.5712
31572,2vqt,1_0017,7.584,-0.7391,7.0625
31573,2vqt,1_0018,7.2809,-1.331,7.6426
31574,2vqt,1_0019,7.0032,-1.1303,6.5868
31575,2vrj,1_0000,8.9802,-1.5111,4.4855
31576,2vrj,1_0001,8.9583,-1.3176,6.2284
31577,2vrj,1_0002,8.8389,-1.9035,4.2765
31578,2vrj,1_0003,8.7927,-0.9866,6.1432
31579,2vrj,1_0004,8.5466,-2.9796,5.8393
31580,2vrj,1_0005,8.4703,-1.8071,4.268
31581,2vrj,1_0006,8.4669,-0.8949,6.1707
31582,2vrj,1_0007,8.3859,-2.9982,6.2825
31583,2vrj,1_0008,8.2403,-1.3806,3.1658
31584,2vrj,1_0009,8.0766,-1.0386,6.0845
31585,2vrj,1_000x,6.16,-3.36,4.98
31586,2vrj,1_0010,8.0404,-2.0237,4.6462
31587,2vrj,1_0011,7.9123,-2.9601,6.7174
31588,2vrj,1_0012,7.8747,-2.5929,6.9065
31589,2vrj,1_0013,7.8359,-2.1237,6.3964
31590,2vrj,1_0014,7.8133,-2.8871,5.9714
31591,2vrj,1_0015,7.8057,-3.1165,6.7802
31592,2vrj,1_0016,7.7816,-2.803,6.2161
31593,2vrj,1_0017,7.7763,-2.7526,5.7079
31594,2vrj,1_0018,7.728,-1.1179,5.0753
31595,2vrj,1_0019,7.7218,-2.0315,4.4834
31596,2vsl,1_0000,9.9747,-1.6156,6.8695
31597,2vsl,1_0001,9.605,-1.5179,7.0586
31598,2vsl,1_0002,9.5569,-1.4908,6.3855
31599,2vsl,1_0003,9.4343,-2.5095,6.175
31600,2vsl,1_0004,9.374,-1.3977,6.446
31601,2vsl,1_0005,9.1305,-2.1789,5.9763
31602,2vsl,1_0006,8.8298,-2.4623,7.1095
31603,2vsl,1_0007,8.7263,-2.1144,7.0392
31604,2vsl,1_0008,8.3804,-2.3679,7.1689
31605,2vsl,1_0009,8.1173,-2.1594,6.5239
31606,2vsl,1_000x,7.49,-1.97,4.92
31607,2vsl,1_0010,8.109,-2.3353,6.6233
31608,2vsl,1_0011,8.071,-3.4069,6.4086
31609,2vsl,1_0012,8.0246,-1.9529,6.8244
31610,2vsl,1_0013,7.8774,-1.9066,6.7761
31611,2vsl,1_0014,7.8551,-1.6232,6.0837
31612,2vsl,1_0015,7.8515,-2.8245,4.0662
31613,2vsl,1_0016,7.7177,-1.8809,6.8683
31614,2vsl,1_0017,7.7139,-1.8323,6.7009
31615,2vsl,1_0018,7.7055,-1.9284,6.3964
31616,2vsl,1_0019,7.6952,-2.0268,4.9639
31617,2vt3,1_0000,11.6287,-1.0597,7.0636
31618,2vt3,1_0001,11.6146,-1.0243,6.8477
31619,2vt3,1_0002,11.5389,-1.1008,7.0158
31620,2vt3,1_0003,11.3128,-2.0632,7.6222
31621,2vt3,1_0004,10.7574,-1.2304,5.7961
31622,2vt3,1_0005,10.5389,-1.1681,6.6482
31623,2vt3,1_0006,10.4752,-0.9683,5.3698
31624,2vt3,1_0007,10.2727,-1.067,5.312
31625,2vt3,1_0008,9.985,-1.4936,7.6552
31626,2vt3,1_0009,9.7646,-1.2879,7.5554
31627,2vt3,1_000x,9.18,-1.58,5.66
31628,2vt3,1_0010,9.4009,-1.5646,4.8437
31629,2vt3,1_0011,9.3402,-1.3073,5.5201
31630,2vt3,1_0012,9.2619,-0.9954,7.0332
31631,2vt3,1_0013,9.198,-1.8994,6.5048
31632,2vt3,1_0014,9.1012,-0.8088,5.262
31633,2vt3,1_0015,9.0813,-1.3489,6.8201
31634,2vt3,1_0016,9.0104,-1.3918,6.8189
31635,2vt3,1_0017,9.01,-1.553,6.6024
31636,2vt3,1_0018,8.9337,-1.8406,5.4583
31637,2vt3,1_0019,8.8074,-1.6051,5.3035
31638,2vuk,1_0000,6.8991,-0.6794,1.2599
31639,2vuk,1_0001,6.8325,-0.4843,1.2891
31640,2vuk,1_0002,6.7159,-0.4713,1.4068
31641,2vuk,1_0003,6.5413,-0.5232,1.4467
31642,2vuk,1_0004,6.4674,-0.7294,0.026
31643,2vuk,1_0005,6.4335,-0.519,1.4325
31644,2vuk,1_0006,6.3623,-0.726,1.2447
31645,2vuk,1_0007,6.1125,-0.817,1.4072
31646,2vuk,1_0008,6.0744,-1.3927,0.1942
31647,2vuk,1_0009,5.7562,-0.6329,1.4424
31648,2vuk,1_000x,6.31,-0.47,1.26
31649,2vuk,1_0010,5.5637,-0.8271,1.3683
31650,2vuk,1_0011,5.4132,-1.2195,0.68
31651,2vuk,1_0012,4.9262,-1.1992,0.1452
31652,2vuk,1_0013,4.9067,-0.9543,1.3685
31653,2vuk,1_0014,4.8223,-0.9467,1.2882
31654,2vuk,1_0015,4.7449,-1.075,1.3096
31655,2vuk,1_0016,4.6885,-1.1373,1.3822
31656,2vuk,1_0017,4.68,-0.5402,0.002
31657,2vuk,1_0018,4.6782,-0.6979,0.0391
31658,2vuk,1_0019,4.6764,-0.7942,1.3216
31659,2vvc,1_0000,6.7962,-1.6512,0.8925
31660,2vvc,1_0001,6.2425,-1.6916,0.8514
31661,2vvc,1_0002,6.028,-1.9798,0.8816
31662,2vvc,1_0003,5.8162,-2.8987,1.5143
31663,2vvc,1_0004,5.6216,-1.7265,0.7317
31664,2vvc,1_0005,5.406,-1.525,0.8833
31665,2vvc,1_0006,5.1794,-2.4262,1.0279
31666,2vvc,1_0007,5.0992,-1.1318,1.1296
31667,2vvc,1_0008,4.8962,-2.7826,2.0006
31668,2vvc,1_0009,4.8041,-0.7843,2.1257
31669,2vvc,1_000x,4.99,-1.92,0.61
31670,2vvc,1_0010,4.6007,-1.7198,0.0059
31671,2vvc,1_0011,4.5971,-1.6409,0.094
31672,2vvc,1_0012,4.5196,-2.3139,0.5623
31673,2vvc,1_0013,4.5168,-2.4873,0.9383
31674,2vvc,1_0014,4.3963,-2.4734,1.0604
31675,2vvc,1_0015,4.2056,-2.0531,0.9216
31676,2vvc,1_0016,4.1707,-2.3242,0.6049
31677,2vvc,1_0017,4.097,-1.4369,0.0004
31678,2vvc,1_0018,4.0677,-2.0898,0.905
31679,2vvc,1_0019,3.972,-3.1838,1.8446
31680,2vvn,1_0000,9.1517,-1.2886,6.0819
31681,2vvn,1_0001,8.9158,-1.1362,5.6083
31682,2vvn,1_0002,8.5596,-2.0866,5.6043
31683,2vvn,1_0003,7.4737,-1.1403,4.5216
31684,2vvn,1_0004,7.2548,-2.1676,4.6851
31685,2vvn,1_0005,6.5906,-2.266,5.6244
31686,2vvn,1_0006,5.858,-1.0866,1.8975
31687,2vvn,1_0007,5.7947,-1.6209,3.1832
31688,2vvn,1_0008,5.6735,-3.1859,4.3815
31689,2vvn,1_0009,5.6118,-1.4963,2.7352
31690,2vvn,1_000x,6.97,-1.75,4.29
31691,2vvn,1_0010,5.3948,-1.2685,4.3276
31692,2vvn,1_0011,5.3765,-1.2902,1.9334
31693,2vvn,1_0012,5.3632,-3.9438,3.2633
31694,2vvn,1_0013,5.2104,-2.2123,3.9473
31695,2vvn,1_0014,5.0748,-2.5038,4.0679
31696,2vvn,1_0015,4.9917,-4.3364,3.887
31697,2vvn,1_0016,4.7922,-0.9138,3.0474
31698,2vvn,1_0017,4.7633,-1.826,2.8262
31699,2vvn,1_0018,4.7347,-2.7436,1.2248
31700,2vvn,1_0019,4.5025,-3.1618,4.4709
31701,2vvp,1_0000,11.5449,-1.2261,14.1414
31702,2vvp,1_0001,10.6738,-1.1658,13.2552
31703,2vvp,1_0002,10.5629,-1.0295,12.6307
31704,2vvp,1_0003,10.5227,-0.9171,12.1967
31705,2vvp,1_0004,10.4214,-0.5995,12.4134
31706,2vvp,1_0005,10.2844,-1.8616,12.5809
31707,2vvp,1_0006,10.234,-1.1752,12.635
31708,2vvp,1_0007,10.2177,-1.5392,13.6968
31709,2vvp,1_0008,10.08,-1.7727,12.7366
31710,2vvp,1_0009,10.056,-1.1427,11.104
31711,2vvp,1_000x,8.26,-1.62,11.68
31712,2vvp,1_0010,9.843,-1.576,11.9414
31713,2vvp,1_0011,9.7084,-1.1239,12.0412
31714,2vvp,1_0012,9.6984,-0.6071,11.4257
31715,2vvp,1_0013,9.6637,-0.7029,11.6558
31716,2vvp,1_0014,9.3421,-1.006,11.5287
31717,2vvp,1_0015,9.3135,-1.2872,11.5467
31718,2vvp,1_0016,8.9084,-0.8407,10.599
31719,2vvp,1_0017,8.877,-1.0774,10.7283
31720,2vvp,1_0018,8.8479,-1.4901,11.7065
31721,2vvp,1_0019,8.7998,-1.2704,11.7443
31722,2vvs,1_0000,10.1513,-1.0624,8.8117
31723,2vvs,1_0001,9.1831,-0.8579,8.9288
31724,2vvs,1_0002,9.148,-1.0997,7.7305
31725,2vvs,1_0003,9.1006,-1.0852,7.8935
31726,2vvs,1_0004,9.054,-0.8226,7.9184
31727,2vvs,1_0005,8.8102,-0.8962,7.8544
31728,2vvs,1_0006,8.6526,-2.1775,7.6615
31729,2vvs,1_0007,8.5921,-0.7391,7.8894
31730,2vvs,1_0008,7.9409,-2.3938,7.3976
31731,2vvs,1_0009,7.9192,-1.8583,7.4595
31732,2vvs,1_000x,4.78,-1.49,4.19
31733,2vvs,1_0010,7.7184,-2.2898,5.7996
31734,2vvs,1_0011,6.8255,-1.8979,6.8298
31735,2vvs,1_0012,6.1421,-1.0407,5.4592
31736,2vvs,1_0013,6.0877,-0.9985,5.5053
31737,2vvs,1_0014,6.0166,-2.3927,5.534
31738,2vvs,1_0015,5.1977,-2.836,4.2587
31739,2vvs,1_0016,5.1268,-2.6131,1.8734
31740,2vvs,1_0017,5.0553,-3.4597,6.2852
31741,2vvs,1_0018,4.9973,-3.4724,6.2888
31742,2vvs,1_0019,4.9815,-1.2033,4.182
31743,2vvu,1_0000,7.1741,-1.7849,1.4707
31744,2vvu,1_0001,6.9491,-1.5193,1.6316
31745,2vvu,1_0002,6.2892,-1.8448,2.6353
31746,2vvu,1_0003,5.9235,-1.2419,1.4175
31747,2vvu,1_0004,5.8816,-1.8237,1.0637
31748,2vvu,1_0005,5.561,-2.0665,2.7371
31749,2vvu,1_0006,5.3578,-0.9237,0.842
31750,2vvu,1_0007,5.3561,-2.172,1.6156
31751,2vvu,1_0008,5.3147,-1.047,0.8207
31752,2vvu,1_0009,5.2083,-1.1199,0.889
31753,2vvu,1_000x,6.54,-1.76,1.35
31754,2vvu,1_0010,5.1814,-1.8209,1.0302
31755,2vvu,1_0011,5.1222,-1.1979,0.8595
31756,2vvu,1_0012,4.809,-1.1817,1.4813
31757,2vvu,1_0013,4.7513,-1.1861,0.7428
31758,2vvu,1_0014,4.7265,-1.0249,0.93
31759,2vvu,1_0015,4.6333,-1.4892,0.7984
31760,2vvu,1_0016,4.629,-1.0954,0.4835
31761,2vvu,1_0017,4.5546,-2.135,1.1481
31762,2vvu,1_0018,4.3103,-2.1233,2.7303
31763,2vvu,1_0019,4.2058,-0.9241,0.9223
31764,2vvv,1_0000,5.5171,-0.9316,2.1361
31765,2vvv,1_0001,5.1516,-1.0272,1.4844
31766,2vvv,1_0002,4.8085,-0.8388,0.9296
31767,2vvv,1_0003,4.6909,-0.8663,1.0638
31768,2vvv,1_0004,4.6639,-0.9133,1.0559
31769,2vvv,1_0005,4.5925,-1.0091,1.9634
31770,2vvv,1_0006,4.5132,-0.7082,2.0919
31771,2vvv,1_0007,4.5059,-0.9553,1.8962
31772,2vvv,1_0008,4.4963,-0.9687,2.9113
31773,2vvv,1_0009,4.4072,-1.3051,0.9609
31774,2vvv,1_000x,5.84,-2.35,1.15
31775,2vvv,1_0010,4.2691,-0.9195,1.3454
31776,2vvv,1_0011,4.2004,-1.2073,1.9233
31777,2vvv,1_0012,4.1902,-0.9174,1.7102
31778,2vvv,1_0013,4.1227,-0.9674,1.8325
31779,2vvv,1_0014,4.0548,-1.1668,2.1122
31780,2vvv,1_0015,4.0093,-1.0848,0.9403
31781,2vvv,1_0016,3.9986,-1.2027,1.4089
31782,2vvv,1_0017,3.9837,-1.3417,1.7433
31783,2vvv,1_0018,3.953,-0.8782,1.9767
31784,2vvv,1_0019,3.8915,-1.4297,2.2363
31785,2vw1,1_0000,13.7435,-1.0673,12.3514
31786,2vw1,1_0001,13.5971,-1.0492,12.6047
31787,2vw1,1_0002,13.494,-0.5501,13.0333
31788,2vw1,1_0003,13.0814,-0.737,12.1869
31789,2vw1,1_0004,12.7431,-0.7094,12.0251
31790,2vw1,1_0005,12.5928,-0.9393,12.2585
31791,2vw1,1_0006,12.501,-0.7968,11.6324
31792,2vw1,1_0007,12.4392,-0.7836,11.4893
31793,2vw1,1_0008,12.3726,-0.8514,11.7646
31794,2vw1,1_0009,12.1962,-0.6343,11.4478
31795,2vw1,1_000x,10.31,-0.72,9.67
31796,2vw1,1_0010,12.108,-0.9625,10.8381
31797,2vw1,1_0011,11.9151,-1.0244,11.3995
31798,2vw1,1_0012,11.822,-0.8129,11.9316
31799,2vw1,1_0013,11.8077,-0.7863,11.3736
31800,2vw1,1_0014,11.6709,-1.0368,11.8154
31801,2vw1,1_0015,11.6634,-0.7878,11.9457
31802,2vw1,1_0016,11.5244,-0.8929,10.6902
31803,2vw1,1_0017,11.4805,-1.0933,11.2105
31804,2vw1,1_0018,11.4387,-1.0163,10.2973
31805,2vw1,1_0019,11.3721,-1.1245,10.7816
31806,2vw2,1_0000,7.6243,-0.5133,4.8289
31807,2vw2,1_0001,7.2755,-0.6301,5.8181
31808,2vw2,1_0002,6.8888,-0.4527,5.2775
31809,2vw2,1_0003,6.8876,-0.4131,4.6725
31810,2vw2,1_0004,6.7059,-0.9093,5.2834
31811,2vw2,1_0005,6.5916,-0.444,5.5844
31812,2vw2,1_0006,6.0678,-0.5026,4.2277
31813,2vw2,1_0007,5.9484,-0.4594,5.3836
31814,2vw2,1_0008,5.8229,-0.514,3.9011
31815,2vw2,1_0009,5.7853,-0.7372,5.5506
31816,2vw2,1_000x,5.13,-0.98,3.89
31817,2vw2,1_0010,5.7476,-0.7196,5.6387
31818,2vw2,1_0011,5.6602,-0.9365,3.5969
31819,2vw2,1_0012,5.5589,-0.6316,4.4649
31820,2vw2,1_0013,5.5461,-0.5147,5.688
31821,2vw2,1_0014,5.545,-0.7325,2.4194
31822,2vw2,1_0015,5.5389,-0.6325,4.8715
31823,2vw2,1_0016,5.5325,-0.6876,3.9827
31824,2vw2,1_0017,5.5161,-0.4239,5.674
31825,2vw2,1_0018,5.5034,-0.263,3.949
31826,2vw2,1_0019,5.4084,-1.5511,4.0674
31827,2vw5,1_0000,9.4409,-0.6897,2.391
31828,2vw5,1_0001,9.1127,-1.0275,3.2836
31829,2vw5,1_0002,8.3798,-0.8362,3.4426
31830,2vw5,1_0003,8.3787,-1.111,3.4148
31831,2vw5,1_0004,7.9919,-1.1362,2.519
31832,2vw5,1_0005,7.3504,-1.2636,2.2811
31833,2vw5,1_0006,6.2025,-2.7083,2.6374
31834,2vw5,1_0007,4.9872,-3.626,0.0006
31835,2vw5,1_0008,4.5872,-4.1661,0.0004
31836,2vw5,1_0009,4.0496,-2.6429,1.6298
31837,2vw5,1_000x,7.88,-0.81,2.18
31838,2vw5,1_0010,3.019,-2.6183,2.0331
31839,2vw5,1_0011,2.0441,-3.7587,1.2446
31840,2vw5,1_0012,1.8204,-4.8937,0.0359
31841,2vw5,1_0013,1.7823,-5.8569,1.7144
31842,2vw5,1_0014,1.4349,-2.161,0.0935
31843,2vw5,1_0015,1.4258,-6.2612,2.3747
31844,2vw5,1_0016,1.2146,-3.1927,0.5696
31845,2vw5,1_0017,1.0843,-5.9705,0.6202
31846,2vw5,1_0018,0.8218,-8.5969,0.7976
31847,2vw5,1_0019,0.7362,-5.4304,1.2647
31848,2vwc,1_0000,7.1325,-2.7954,2.3864
31849,2vwc,1_0001,6.4626,-0.9313,1.2759
31850,2vwc,1_0002,6.4292,-2.2784,2.4683
31851,2vwc,1_0003,5.9505,-3.1316,1.3387
31852,2vwc,1_0004,5.599,-2.0808,2.34
31853,2vwc,1_0005,5.5935,-1.4223,2.3153
31854,2vwc,1_0006,5.4942,-3.5292,1.9454
31855,2vwc,1_0007,5.4766,-0.9046,1.495
31856,2vwc,1_0008,5.4012,-2.2795,0.9872
31857,2vwc,1_0009,5.359,-2.8933,1.1003
31858,2vwc,1_000x,4.46,-1.06,1.5
31859,2vwc,1_0010,5.3037,-2.4318,0.9738
31860,2vwc,1_0011,5.228,-2.8557,1.0878
31861,2vwc,1_0012,5.09,-2.3372,2.3231
31862,2vwc,1_0013,5.012,-3.8667,1.1186
31863,2vwc,1_0014,4.4366,-2.7355,1.0916
31864,2vwc,1_0015,4.3441,-2.3797,1.147
31865,2vwc,1_0016,3.3872,-3.9577,1.052
31866,2vwc,1_0017,3.1921,-1.3757,0.0
31867,2vwc,1_0018,3.0891,-4.9274,0.5897
31868,2vwc,1_0019,3.0335,-1.7481,0.4533
31869,2vwl,1_0000,6.735,-1.5152,1.5379
31870,2vwl,1_0001,6.5099,-1.5641,1.8242
31871,2vwl,1_0002,6.4363,-2.0836,1.9145
31872,2vwl,1_0003,6.1965,-1.4208,1.9156
31873,2vwl,1_0004,6.091,-1.5556,2.8727
31874,2vwl,1_0005,6.0516,-1.205,1.7429
31875,2vwl,1_0006,6.0174,-1.7126,1.2269
31876,2vwl,1_0007,5.9338,-1.7015,1.7643
31877,2vwl,1_0008,5.8088,-2.1946,2.8162
31878,2vwl,1_0009,5.8065,-1.4373,2.823
31879,2vwl,1_000x,6.41,-1.38,0.83
31880,2vwl,1_0010,5.7836,-1.8472,1.3052
31881,2vwl,1_0011,5.679,-1.514,1.3812
31882,2vwl,1_0012,5.5844,-1.8112,3.2549
31883,2vwl,1_0013,5.4651,-2.2715,2.284
31884,2vwl,1_0014,5.2332,-1.2631,0.6077
31885,2vwl,1_0015,5.2164,-1.8551,1.0045
31886,2vwl,1_0016,5.1997,-2.283,0.965
31887,2vwl,1_0017,5.1945,-1.8099,2.0754
31888,2vwl,1_0018,5.1059,-2.0323,1.8534
31889,2vwl,1_0019,5.0515,-1.9465,1.2883
31890,2vwm,1_0000,8.4415,-1.4611,0.7396
31891,2vwm,1_0001,7.9528,-2.6664,1.7227
31892,2vwm,1_0002,7.9056,-1.4817,1.0067
31893,2vwm,1_0003,7.9013,-1.4587,1.0109
31894,2vwm,1_0004,7.8954,-2.1566,0.9996
31895,2vwm,1_0005,7.8287,-1.9141,0.8424
31896,2vwm,1_0006,7.6112,-1.4915,0.9838
31897,2vwm,1_0007,6.798,-1.494,0.8451
31898,2vwm,1_0008,6.7797,-1.537,0.9255
31899,2vwm,1_0009,6.7674,-1.3346,1.7926
31900,2vwm,1_000x,5.61,-2.03,0.88
31901,2vwm,1_0010,6.6565,-1.4288,0.7749
31902,2vwm,1_0011,6.582,-1.8069,1.0182
31903,2vwm,1_0012,6.5656,-1.6162,1.0266
31904,2vwm,1_0013,6.4226,-2.0693,1.0092
31905,2vwm,1_0014,6.3943,-1.4136,0.0633
31906,2vwm,1_0015,6.3363,-1.7801,1.0184
31907,2vwm,1_0016,6.294,-2.3236,1.4625
31908,2vwm,1_0017,6.0656,-1.7901,1.1272
31909,2vwm,1_0018,5.7597,-1.8468,0.0009
31910,2vwm,1_0019,5.7315,-1.5664,0.8428
31911,2vwn,1_0000,6.2969,-1.3246,2.8778
31912,2vwn,1_0001,6.29,-2.1722,1.7058
31913,2vwn,1_0002,5.1874,-2.2345,2.2054
31914,2vwn,1_0003,4.9062,-4.9065,2.825
31915,2vwn,1_0004,4.7275,-2.0345,0.9714
31916,2vwn,1_0005,4.7254,-1.6365,0.7849
31917,2vwn,1_0006,4.6971,-2.2658,0.1064
31918,2vwn,1_0007,4.5081,-1.9228,0.0195
31919,2vwn,1_0008,4.4486,-1.7243,0.2202
31920,2vwn,1_0009,4.3789,-5.0222,2.8777
31921,2vwn,1_000x,6.56,-1.34,0.9
31922,2vwn,1_0010,4.3638,-1.6755,0.0046
31923,2vwn,1_0011,4.3383,-1.9738,0.1002
31924,2vwn,1_0012,4.3342,-1.2814,0.0055
31925,2vwn,1_0013,4.3255,-2.0194,0.0161
31926,2vwn,1_0014,4.1865,-1.3294,0.0182
31927,2vwn,1_0015,4.1709,-5.1972,2.844
31928,2vwn,1_0016,4.0338,-2.3653,1.0862
31929,2vwn,1_0017,3.9056,-2.3406,1.2688
31930,2vwn,1_0018,3.8881,-1.4619,0.0028
31931,2vwn,1_0019,3.8515,-1.325,0.091
31932,2vwo,1_0000,7.6384,-1.1485,1.7816
31933,2vwo,1_0001,7.2546,-1.342,1.0944
31934,2vwo,1_0002,7.2271,-1.4964,1.8454
31935,2vwo,1_0003,6.4093,-1.4525,1.0815
31936,2vwo,1_0004,6.3918,-1.3875,1.0728
31937,2vwo,1_0005,6.2326,-1.8392,1.1154
31938,2vwo,1_0006,5.7376,-2.2857,1.3638
31939,2vwo,1_0007,5.5398,-1.4578,0.0013
31940,2vwo,1_0008,5.1008,-1.8746,0.9589
31941,2vwo,1_0009,5.0023,-1.5525,0.6535
31942,2vwo,1_000x,7.08,-1.29,1.58
31943,2vwo,1_0010,4.7385,-2.089,1.1302
31944,2vwo,1_0011,4.6132,-1.0637,0.8586
31945,2vwo,1_0012,4.4704,-1.2046,1.1126
31946,2vwo,1_0013,4.3848,-2.5671,1.1248
31947,2vwo,1_0014,4.3516,-1.2128,0.009
31948,2vwo,1_0015,4.3467,-2.5073,1.1032
31949,2vwo,1_0016,4.3191,-1.293,0.9396
31950,2vwo,1_0017,4.2217,-1.0409,1.1274
31951,2vwo,1_0018,4.1951,-1.1542,1.1059
31952,2vwo,1_0019,4.1109,-1.1587,0.0005
31953,2vxn,1_0000,7.5747,-0.6993,8.2437
31954,2vxn,1_0001,7.2912,-1.7452,7.8058
31955,2vxn,1_0002,7.2127,-0.8601,7.2403
31956,2vxn,1_0003,7.131,-0.9334,6.8007
31957,2vxn,1_0004,7.0965,-0.6636,7.3109
31958,2vxn,1_0005,7.0939,-0.7746,7.0545
31959,2vxn,1_0006,6.7848,-1.9663,7.4926
31960,2vxn,1_0007,6.7387,-1.5226,7.6172
31961,2vxn,1_0008,6.6311,-0.7684,7.4992
31962,2vxn,1_0009,6.5264,-0.7934,6.9274
31963,2vxn,1_000x,7.29,-0.48,7.68
31964,2vxn,1_0010,6.4521,-1.3098,7.3799
