,pdb_id,lig_id,average_score,HPSCORE,HMSCORE,HSSCORE,VDW,HB,HP,HM,HS,RT
9532,31_4jia_4e6q,1_0001,5.88,5.77,6.02,5.85,517.8,1.4,40.3,1.35,153.6,3.0
9533,31_4jia_4e6q,1_0002,5.78,5.68,5.94,5.72,492.4,1.7,39.7,1.35,141.5,3.0
9534,31_4jia_4e6q,1_0003,5.75,5.65,5.93,5.68,495.5,1.5,36.6,1.35,133.9,3.0
9535,31_4jia_4e6q,1_0004,5.89,5.8,6.0,5.87,523.4,1.0,43.7,1.35,162.1,3.0
9536,31_4jia_4e6q,1_0005,5.65,5.53,5.85,5.55,474.7,1.6,32.2,1.35,120.0,3.0
9537,31_4jia_4e6q,1_0006,5.59,5.47,5.8,5.49,466.6,1.4,30.1,1.35,116.8,3.0
9538,31_4jia_4e6q,1_0007,5.74,5.64,5.9,5.67,494.0,1.2,37.4,1.35,137.9,3.0
9539,31_4jia_4e6q,1_0008,5.69,5.61,5.85,5.6,491.9,0.8,37.9,1.35,129.3,3.0
9540,31_4jia_4e6q,1_0009,5.92,5.73,6.42,5.59,467.6,1.0,60.8,3.03,148.4,3.0
9541,31_4jia_4e6q,1_0010,5.72,5.61,5.97,5.57,457.8,0.8,52.4,2.02,155.5,3.0
9542,31_4jia_4e6q,1_0011,5.98,5.86,6.4,5.67,483.1,0.4,71.4,2.97,162.9,3.0
9543,31_4jia_4e6q,1_0012,5.92,5.72,6.51,5.54,485.7,0.0,57.7,3.33,134.4,3.0
9544,31_4jia_4e6q,1_0013,5.97,5.86,6.44,5.6,468.4,0.0,80.8,3.33,167.0,3.0
9545,31_4jia_4e6q,1_0014,5.49,5.47,5.54,5.47,470.2,0.0,36.6,0.99,132.0,3.0
9546,31_4jia_4e6q,1_0015,5.91,5.79,6.39,5.54,455.9,0.0,78.4,3.33,165.5,3.0
9547,31_4jia_4e6q,1_0016,5.81,5.79,6.1,5.53,440.4,0.2,85.0,2.7,173.2,3.0
9548,31_4jia_4e6q,1_0017,5.52,5.33,5.92,5.31,417.7,0.8,39.4,2.32,129.7,3.0
9549,31_4jia_4e6q,1_0018,5.85,5.79,6.1,5.67,455.0,1.0,72.7,2.34,180.3,3.0
9550,31_4jia_4f09,1_0000,5.61,5.47,5.94,5.42,416.1,1.8,36.6,1.62,96.7,1.0
9551,31_4jia_4f09,1_0001,5.6,5.47,5.91,5.43,412.7,1.6,39.3,1.62,106.7,1.0
9552,31_4jia_4f09,1_0002,5.54,5.38,5.87,5.36,402.5,1.6,34.3,1.62,98.5,1.0
9553,31_4jia_4f09,1_0003,5.51,5.38,5.83,5.31,411.7,0.8,34.5,1.62,91.9,1.0
9554,31_4jia_4f09,1_0004,5.56,5.42,5.84,5.4,410.6,1.0,38.2,1.62,111.0,1.0
9555,31_4jia_4f09,1_0005,5.43,5.26,5.78,5.25,390.6,1.2,28.6,1.62,89.8,1.0
9556,31_4jia_4f09,1_0006,5.43,5.33,5.73,5.24,404.0,0.1,35.9,1.62,93.6,1.0
9557,31_4jia_4f09,1_0007,5.31,5.19,5.6,5.13,372.5,0.2,34.8,1.62,96.5,1.0
9558,31_4jia_4f09,1_0008,5.48,5.45,5.79,5.2,406.8,0.6,45.5,1.62,72.6,1.0
9559,31_4jia_4f09,1_0009,5.3,5.19,5.6,5.1,371.9,0.2,35.2,1.62,91.2,1.0
9560,31_4jia_4f09,1_0010,5.48,5.36,5.77,5.3,411.8,0.3,35.4,1.62,97.6,1.0
9561,31_4jia_4f09,1_0011,5.28,5.19,5.5,5.16,386.7,0.0,29.4,1.26,92.9,1.0
9562,31_4jia_4f09,1_0012,5.31,5.17,5.62,5.13,380.3,0.0,29.5,1.62,93.6,1.0
9563,31_4jia_4f09,1_0013,5.22,5.1,5.46,5.1,375.8,0.0,24.3,1.26,89.2,1.0
9564,31_4jia_4f09,1_0014,5.32,5.27,5.58,5.11,370.3,0.0,45.1,1.62,98.6,1.0
9565,31_4jia_4f09,1_0015,5.09,5.02,5.23,5.01,336.5,0.3,30.3,0.98,100.6,1.0
9566,31_4jia_4f09,1_0016,5.18,5.11,5.42,5.02,365.1,0.0,29.6,1.26,81.4,1.0
9567,31_4jia_4gfm,1_0000,5.67,5.32,6.05,5.64,351.3,1.9,41.5,2.3,191.6,0.0
9568,31_4jia_4gfm,1_0001,5.57,5.22,6.01,5.49,345.9,1.7,34.4,2.3,163.9,0.0
9569,31_4jia_4gfm,1_0002,5.75,5.52,6.2,5.54,346.7,1.0,71.0,2.97,187.5,0.0
9570,31_4jia_4gfm,1_0003,5.89,5.7,6.4,5.57,387.7,0.0,78.9,3.31,172.6,0.0
9571,31_4jia_4gfm,1_0004,6.18,5.98,6.7,5.85,411.8,2.0,87.5,3.31,181.3,0.0
9572,31_4jia_4gfm,1_0005,5.88,5.69,6.3,5.66,370.4,1.0,79.1,2.97,194.7,0.0
9573,31_4jia_4gfm,1_0006,5.63,5.33,5.99,5.57,356.9,1.1,45.1,2.3,183.9,0.0
9574,31_4jia_4gfm,1_0007,5.93,5.7,6.43,5.67,370.1,1.0,80.7,3.31,196.5,0.0
9575,31_4jia_4gfm,1_0008,5.99,5.8,6.49,5.69,405.2,0.2,80.8,3.31,181.9,0.0
9576,31_4jia_4gfm,1_0009,5.94,5.7,6.5,5.64,376.1,1.4,75.0,3.31,174.8,0.0
9577,31_4jia_4gfm,1_0010,5.66,5.39,6.01,5.59,363.2,1.0,49.0,2.3,184.1,0.0
9578,31_4jia_4gfm,1_0011,5.85,5.63,6.34,5.57,374.1,0.0,77.0,3.31,187.1,0.0
9579,31_4jia_4gfm,1_0012,5.88,5.67,6.39,5.6,385.3,0.0,76.2,3.31,181.8,0.0
9580,31_4jia_4gfm,1_0013,5.72,5.45,6.2,5.5,337.8,0.0,73.2,3.31,204.8,0.0
9581,31_4jia_4gfm,1_0014,5.73,5.51,6.1,5.58,352.6,1.0,66.7,2.63,191.9,0.0
9582,31_4jia_4gfm,1_0015,5.83,5.59,6.31,5.6,365.1,0.0,76.1,3.31,203.1,0.0
9583,31_4jia_4gfm,1_0016,5.75,5.56,6.12,5.59,357.8,1.0,70.1,2.63,188.6,0.0
9584,31_4jia_4gfm,1_0017,5.81,5.6,6.3,5.52,363.9,0.0,78.5,3.31,184.9,0.0
9585,31_4jia_4gfm,1_0018,5.7,5.5,6.04,5.56,338.9,1.0,72.0,2.63,200.4,0.0
9586,31_4jia_4gfm,1_0019,5.83,5.63,6.31,5.54,365.8,0.0,81.0,3.31,187.5,0.0
9587,31_4jia_4hge,1_0000,6.38,6.02,6.75,6.38,514.5,1.0,52.1,2.64,230.0,0.0
9588,31_4jia_4hge,1_0001,6.55,6.19,6.96,6.51,540.7,1.0,59.4,2.91,236.5,0.0
9589,31_4jia_4hge,1_0002,6.22,5.95,6.44,6.28,501.3,1.0,49.8,1.97,217.3,0.0
9590,31_4jia_4hge,1_0003,6.43,6.01,6.88,6.41,514.5,1.0,50.8,2.98,237.8,0.0
9591,31_4jia_4hge,1_0004,6.45,6.12,6.78,6.46,529.6,1.0,56.7,2.57,234.8,0.0
9592,31_4jia_4hge,1_0005,6.38,6.02,6.74,6.38,511.6,1.0,53.0,2.64,233.2,0.0
9593,31_4jia_4hge,1_0006,6.16,5.82,6.5,6.17,484.7,1.0,43.1,2.31,207.4,0.0
9594,31_4jia_4hge,1_0007,6.15,5.79,6.47,6.2,480.2,0.9,42.6,2.31,219.9,0.0
9595,31_4jia_4hge,1_0008,6.08,5.78,6.34,6.12,476.8,1.0,42.1,1.97,203.0,0.0
9596,31_4jia_4hge,1_0009,6.1,5.82,6.34,6.15,476.7,1.0,46.8,1.97,211.2,0.0
9597,31_4jia_4hge,1_0010,6.24,5.91,6.64,6.17,479.4,0.0,61.5,2.98,231.5,0.0
9598,31_4jia_4hge,1_0011,6.27,5.96,6.66,6.2,484.0,0.0,64.4,2.98,234.0,0.0
9599,31_4jia_4hge,1_0012,6.36,6.14,6.69,6.26,498.7,0.0,77.9,2.91,235.0,0.0
9600,31_4jia_4hge,1_0013,6.37,6.15,6.7,6.27,501.4,0.0,78.1,2.91,234.6,0.0
9601,31_4jia_4hge,1_0014,6.34,6.12,6.67,6.22,494.4,0.0,78.2,2.91,228.5,0.0
9602,31_4jia_4hge,1_0015,6.08,5.85,6.49,5.89,473.9,0.0,56.8,2.64,167.7,0.0
9603,31_4jia_4hge,1_0016,6.27,5.96,6.47,6.38,509.5,0.0,53.5,2.24,253.8,0.0
9604,31_4jia_4hge,1_0017,6.13,5.88,6.36,6.15,475.7,0.0,59.1,2.31,229.9,0.0
9605,31_4jia_4hge,1_0018,6.09,5.8,6.31,6.16,469.8,0.0,53.3,2.24,238.5,0.0
9606,31_4jia_4hge,1_0019,5.83,5.56,6.13,5.82,455.7,0.0,32.6,1.9,167.6,0.0
9607,31_4jia_4jia,1_0000,6.75,6.55,7.3,6.4,570.9,1.0,92.2,3.73,200.5,1.0
9608,31_4jia_4jia,1_0001,6.72,6.56,7.2,6.41,579.6,1.0,90.4,3.39,195.6,1.0
9609,31_4jia_4jia,1_0002,6.56,6.33,7.06,6.27,570.4,0.0,74.5,3.39,188.2,1.0
9610,31_4jia_4jia,1_0003,6.58,6.34,7.09,6.3,576.0,0.0,72.9,3.39,189.2,1.0
9611,31_4jia_4jia,1_0004,6.57,6.34,7.07,6.29,571.1,0.0,74.7,3.39,192.6,1.0
9612,31_4jia_4jia,1_0005,6.46,6.35,6.7,6.32,597.2,0.6,60.9,2.02,162.0,1.0
9613,31_4jia_4jia,1_0006,6.47,6.41,6.63,6.39,606.5,0.8,61.9,1.69,167.0,1.0
9614,31_4jia_4jia,1_0007,6.55,6.28,7.07,6.29,571.2,0.0,68.6,3.39,192.4,1.0
9615,31_4jia_4jia,1_0008,6.41,6.13,6.94,6.15,538.7,0.0,66.6,3.39,189.6,1.0
9616,31_4jia_4jia,1_0009,6.26,6.07,6.6,6.11,546.6,0.0,56.5,2.45,170.5,1.0
9617,31_4jia_4jia,1_0010,6.38,6.34,6.47,6.35,601.1,0.7,56.8,1.35,163.0,1.0
9618,31_4jia_4jia,1_0011,6.54,6.34,6.95,6.34,574.3,0.0,73.9,3.06,201.1,1.0
9619,31_4jia_4jia,1_0012,6.31,6.27,6.39,6.27,585.9,0.6,57.5,1.35,162.9,1.0
9620,31_4jia_4jia,1_0013,6.16,6.01,6.5,5.96,511.3,0.4,62.5,2.45,163.5,1.0
9621,31_4jia_4jia,1_0014,6.34,6.09,6.84,6.1,538.3,0.1,61.0,3.13,175.1,1.0
9622,31_4jia_4jia,1_0015,6.2,5.98,6.59,6.02,519.7,0.0,57.4,2.7,175.4,1.0
9623,31_4jia_4jia,1_0016,6.14,5.85,6.65,5.91,488.3,0.7,52.9,2.99,167.5,1.0
9624,31_4jia_4jia,1_0017,6.16,5.86,6.69,5.92,495.1,0.3,53.0,3.13,169.6,1.0
9625,32_1nvq_2br1,1_0000,6.32,6.29,6.81,5.87,590.4,0.3,79.4,3.21,129.0,4.0
9626,32_1nvq_2br1,1_0001,6.31,6.26,6.8,5.86,586.7,0.3,77.8,3.21,130.7,4.0
9627,32_1nvq_2br1,1_0002,6.32,6.28,6.81,5.86,587.2,0.4,79.2,3.21,129.7,4.0
9628,32_1nvq_2br1,1_0003,6.3,6.28,6.8,5.82,586.6,0.4,79.0,3.21,118.2,4.0
9629,32_1nvq_2br1,1_0004,6.45,6.36,7.04,5.94,588.6,1.4,81.9,3.54,130.9,4.0
9630,32_1nvq_2br1,1_0005,6.4,6.31,6.97,5.9,589.8,0.6,80.4,3.54,132.8,4.0
9631,32_1nvq_2br1,1_0006,6.34,6.4,6.75,5.86,569.3,1.8,91.9,2.87,119.8,4.0
9632,32_1nvq_2br1,1_0007,6.33,6.24,6.91,5.86,587.0,0.1,76.1,3.54,133.0,4.0
9633,32_1nvq_2br1,1_0008,6.43,6.38,6.98,5.94,606.7,0.1,83.7,3.54,134.2,4.0
9634,32_1nvq_2br1,1_0009,6.35,6.28,6.91,5.85,589.6,0.0,80.7,3.54,131.8,4.0
9635,32_1nvq_2br1,1_0010,6.3,6.21,6.87,5.81,574.9,0.2,78.8,3.54,131.8,4.0
9636,32_1nvq_2br1,1_0011,6.23,6.15,6.75,5.79,554.8,1.1,75.5,3.21,130.4,4.0
9637,32_1nvq_2br1,1_0012,6.26,6.18,6.78,5.83,574.8,0.6,71.8,3.21,128.8,4.0
9638,32_1nvq_2br1,1_0013,6.29,6.23,6.79,5.87,587.4,0.2,74.8,3.21,134.4,4.0
9639,32_1nvq_2br1,1_0014,6.27,6.16,6.79,5.84,580.0,0.5,68.8,3.21,128.3,4.0
9640,32_1nvq_2br1,1_0015,6.35,6.41,6.79,5.85,570.7,0.8,98.5,3.21,133.5,4.0
9641,32_1nvq_2br1,1_0016,6.45,6.49,6.96,5.91,581.9,0.9,101.9,3.54,136.8,4.0
9642,32_1nvq_2br1,1_0017,6.05,5.99,6.49,5.68,542.7,0.3,66.7,2.87,129.2,4.0
9643,32_1nvq_2br1,1_0018,5.99,5.9,6.44,5.62,528.0,0.4,63.7,2.87,128.5,4.0
9644,32_1nvq_2br1,1_0019,6.61,6.61,7.17,6.05,600.7,2.2,99.7,3.54,130.4,4.0
9645,32_1nvq_2brb,1_0000,6.47,6.27,7.09,6.04,545.9,0.3,83.3,3.88,172.0,2.0
9646,32_1nvq_2brb,1_0001,6.42,6.27,6.96,6.04,544.0,0.4,83.6,3.54,170.8,2.0
9647,32_1nvq_2brb,1_0002,6.52,6.44,6.98,6.14,517.3,1.7,106.6,3.54,199.8,2.0
9648,32_1nvq_2brb,1_0003,6.47,6.44,6.9,6.07,513.4,1.0,112.7,3.54,197.6,2.0
9649,32_1nvq_2brb,1_0004,6.48,6.37,7.02,6.06,510.8,1.0,106.3,3.88,200.0,2.0
9650,32_1nvq_2brb,1_0005,6.55,6.5,7.05,6.11,519.9,0.9,116.8,3.88,203.3,2.0
9651,32_1nvq_2brb,1_0006,6.26,6.08,6.74,5.96,520.4,0.5,73.1,3.21,173.7,2.0
9652,32_1nvq_2brb,1_0007,6.53,6.46,7.04,6.09,514.4,1.0,113.8,3.88,202.6,2.0
9653,32_1nvq_2brb,1_0008,6.51,6.46,7.02,6.05,515.8,0.8,115.1,3.88,194.6,2.0
9654,32_1nvq_2brb,1_0009,6.43,6.38,6.77,6.14,517.5,0.9,104.5,3.21,216.0,2.0
9655,32_1nvq_2brb,1_0010,6.43,6.24,7.04,6.02,530.8,0.4,85.9,3.88,180.2,2.0
9656,32_1nvq_2brb,1_0011,6.47,6.36,6.95,6.12,549.7,0.0,92.9,3.54,191.8,2.0
9657,32_1nvq_2brb,1_0012,6.34,6.25,6.73,6.04,507.5,0.9,94.8,3.21,200.2,2.0
9658,32_1nvq_2brb,1_0013,6.29,6.17,6.7,6.02,503.9,0.7,88.8,3.21,201.2,2.0
9659,32_1nvq_2brb,1_0014,6.44,6.32,6.93,6.06,546.2,0.0,90.8,3.54,181.7,2.0
9660,32_1nvq_2brb,1_0015,6.25,6.04,6.77,5.94,485.4,0.8,81.2,3.54,196.2,2.0
9661,32_1nvq_2brb,1_0016,6.34,6.27,6.69,6.05,513.8,0.2,97.7,3.21,206.1,2.0
9662,32_1nvq_2brb,1_0017,6.31,6.07,6.92,5.93,507.5,0.2,79.2,3.88,184.9,2.0
9663,32_1nvq_2brb,1_0018,6.29,6.2,6.67,6.0,512.9,0.1,91.7,3.21,198.6,2.0
9664,32_2br1_2br1,1_0000,6.24,6.19,6.71,5.83,577.5,1.1,69.9,2.87,118.0,4.0
9665,32_2br1_2br1,1_0001,6.23,6.17,6.66,5.86,571.8,0.8,71.6,2.87,135.4,4.0
9666,32_2br1_2br1,1_0002,6.28,6.19,6.8,5.85,570.6,1.0,73.5,3.21,132.3,4.0
9667,32_2br1_2br1,1_0003,6.8,6.92,7.17,6.3,667.9,1.9,105.2,2.91,129.5,4.0
9668,32_2br1_2br1,1_0004,6.09,6.0,6.55,5.72,562.3,0.1,60.8,2.87,122.4,4.0
9669,32_2br1_2br1,1_0005,6.05,6.01,6.43,5.73,557.9,0.4,62.1,2.53,124.3,4.0
9670,32_2br1_2br1,1_0006,6.41,6.41,6.82,6.02,612.4,0.8,79.4,2.87,135.1,4.0
9671,32_2br1_2br1,1_0007,6.39,6.36,6.81,5.99,602.0,1.1,77.0,2.87,132.1,4.0
9672,32_2br1_2br1,1_0008,6.38,6.36,6.8,5.99,603.7,1.0,77.0,2.87,134.2,4.0
9673,32_2br1_2br1,1_0009,6.11,6.13,6.52,5.68,536.8,0.8,82.0,2.87,126.2,4.0
9674,32_2br1_2br1,1_0010,6.43,6.41,6.85,6.04,612.1,1.1,78.4,2.87,135.8,4.0
9675,32_2br1_2br1,1_0011,6.19,6.1,6.65,5.83,562.6,1.1,66.3,2.87,134.9,4.0
9676,32_2br1_2br1,1_0012,6.26,6.12,6.86,5.81,567.8,0.4,70.5,3.54,136.5,4.0
9677,32_2br1_2br1,1_0013,6.15,6.07,6.6,5.77,553.4,1.0,67.7,2.87,129.0,4.0
9678,32_2br1_2br1,1_0014,6.31,6.25,6.81,5.87,571.7,1.0,78.4,3.21,133.9,4.0
9679,32_2br1_2br1,1_0015,6.46,6.51,6.87,6.0,613.9,1.1,88.9,2.91,124.5,4.0
9680,32_2br1_2br1,1_0016,6.27,6.21,6.71,5.89,564.8,1.6,74.2,2.87,136.3,4.0
9681,32_2br1_2br1,1_0017,6.32,6.24,6.84,5.88,571.0,1.3,76.0,3.21,131.6,4.0
9682,32_2br1_2br1,1_0018,6.36,6.39,6.78,5.91,593.6,1.0,84.6,2.91,122.2,4.0
9683,32_2br1_2br1,1_0019,6.15,6.11,6.53,5.82,549.2,1.7,69.3,2.53,131.4,4.0
9684,32_2br1_2brb,1_0000,6.36,6.18,6.85,6.06,531.0,1.1,75.3,3.21,176.5,2.0
9685,32_2br1_2brb,1_0001,6.46,6.32,6.94,6.11,501.1,1.9,99.4,3.54,205.2,2.0
9686,32_2br1_2brb,1_0002,6.46,6.35,6.94,6.08,506.3,1.7,102.1,3.54,196.9,2.0
9687,32_2br1_2brb,1_0003,6.47,6.33,7.03,6.06,504.4,1.4,102.3,3.88,197.4,2.0
9688,32_2br1_2brb,1_0004,6.28,6.22,6.65,5.98,491.0,0.7,99.3,3.21,204.0,2.0
9689,32_2br1_2brb,1_0005,6.36,6.25,6.84,6.0,489.4,1.4,99.7,3.54,197.4,2.0
9690,32_2br1_2brb,1_0006,6.36,6.27,6.83,5.99,495.8,1.0,101.6,3.54,195.8,2.0
9691,32_2br1_2brb,1_0007,6.84,6.84,7.22,6.45,553.3,2.4,131.5,3.58,227.2,2.0
9692,32_2br1_2brb,1_0008,6.42,6.3,6.96,6.01,496.3,1.0,105.0,3.88,200.0,2.0
9693,32_2br1_2brb,1_0009,6.49,6.54,6.58,6.36,562.9,1.0,102.2,2.2,222.8,2.0
9694,32_2br1_2brb,1_0010,6.48,6.38,6.93,6.13,519.6,1.0,102.9,3.54,207.7,2.0
9695,32_2br1_2brb,1_0011,6.23,6.03,6.72,5.94,501.7,1.0,72.4,3.21,178.4,2.0
9696,32_2br1_2brb,1_0012,6.45,6.33,6.88,6.13,518.0,0.6,100.8,3.54,216.9,2.0
9697,32_2br1_2brb,1_0013,6.26,6.06,6.76,5.97,511.4,1.0,71.0,3.21,177.0,2.0
9698,32_2br1_2brb,1_0014,6.39,6.3,6.82,6.05,512.8,0.3,101.7,3.54,208.4,2.0
9699,32_2br1_2brb,1_0015,6.34,6.21,6.83,5.97,481.2,0.3,105.1,3.88,219.5,2.0
9700,32_2br1_2brb,1_0016,6.33,6.2,6.83,5.97,480.9,0.3,104.6,3.88,218.6,2.0
9701,32_2br1_3jvr,1_0000,5.74,5.36,6.2,5.66,385.6,1.4,53.6,3.2,239.1,3.0
9702,32_2br1_3jvr,1_0001,6.01,5.68,6.25,6.08,442.3,1.0,67.2,2.86,295.1,3.0
9703,32_2br1_3jvr,1_0002,6.04,5.6,6.46,6.06,454.5,0.0,57.9,3.54,296.2,3.0
9704,32_2br1_3jvr,1_0003,6.14,5.64,6.76,6.02,455.5,0.3,60.6,4.21,279.6,3.0
9705,32_2br1_3jvr,1_0004,6.26,5.82,6.73,6.24,486.3,0.1,67.6,3.88,307.0,3.0
9706,32_2br1_3jvr,1_0005,5.62,5.31,6.03,5.53,378.7,0.0,59.8,3.2,238.3,3.0
9707,32_2br1_3jvr,1_0006,6.18,5.79,6.62,6.14,494.3,0.0,61.1,3.54,275.1,3.0
9708,32_2br1_3jvr,1_0007,5.88,5.43,6.44,5.76,407.9,0.3,58.6,3.88,262.1,3.0
9709,32_2br1_3jvr,1_0008,5.97,5.51,6.54,5.86,417.3,0.9,59.9,3.88,265.9,3.0
9710,32_2br1_3jvr,1_0009,6.06,5.72,6.26,6.2,455.7,0.6,67.8,2.86,319.3,3.0
9711,32_2br1_3jvr,1_0010,5.89,5.36,6.6,5.71,394.3,1.2,50.9,4.21,247.2,3.0
9712,32_2br1_3jvr,1_0011,5.99,5.59,6.41,5.96,441.1,0.0,63.2,3.54,285.5,3.0
9713,32_2br1_3jvr,1_0012,5.87,5.49,6.16,5.96,439.6,0.1,52.2,2.86,284.0,3.0
9714,32_2br1_3jvr,1_0013,6.07,5.77,6.37,6.06,463.9,0.0,73.0,3.2,286.8,3.0
9715,32_2br1_3jvr,1_0014,5.98,5.56,6.32,6.08,447.7,0.1,55.8,3.2,305.0,3.0
9716,32_2br1_3jvr,1_0015,6.3,5.89,6.73,6.29,499.1,0.8,66.1,3.54,294.9,3.0
9717,32_2br1_3jvr,1_0016,5.72,5.38,6.09,5.7,393.6,0.0,60.6,3.2,266.1,3.0
9718,32_2br1_3jvr,1_0017,5.98,5.56,6.44,5.94,449.8,0.0,55.3,3.54,271.1,3.0
9719,32_2br1_3jvr,1_0018,6.04,5.51,6.65,5.96,435.5,0.0,56.7,4.21,290.5,3.0
9720,32_2br1_3jvr,1_0019,5.98,5.64,6.24,6.06,462.7,0.0,59.1,2.86,289.1,3.0
9721,32_2br1_3jvs,1_0000,6.64,6.4,7.14,6.37,496.4,0.9,103.0,3.86,247.4,0.0
9722,32_2br1_3jvs,1_0001,6.77,6.5,7.39,6.43,512.8,0.1,110.6,4.53,259.5,0.0
9723,32_2br1_3jvs,1_0002,6.44,6.06,7.33,5.92,414.4,0.9,101.7,5.21,218.9,0.0
9724,32_2br1_3jvs,1_0003,6.51,6.14,7.16,6.24,447.6,0.6,96.8,4.49,268.3,0.0
9725,32_2br1_3jvs,1_0004,6.07,5.66,6.85,5.69,366.1,1.9,72.6,4.2,190.4,0.0
9726,32_2br1_3jvs,1_0005,6.84,6.45,7.58,6.5,531.6,0.0,98.1,4.87,260.3,0.0
9727,32_2br1_3jvs,1_0006,7.06,6.65,7.85,6.69,574.1,0.0,101.1,5.13,267.5,0.0
9728,32_2br1_3jvs,1_0007,6.35,6.05,6.89,6.12,459.6,1.2,78.2,3.52,217.8,0.0
9729,32_2br1_3jvs,1_0008,6.86,6.34,7.77,6.46,513.5,0.3,91.8,5.46,264.4,0.0
9730,32_2br1_3jvs,1_0009,6.13,5.8,6.22,6.37,437.9,1.6,58.2,1.92,295.1,0.0
9731,32_2br1_3jvs,1_0010,6.67,6.44,7.04,6.53,501.3,1.0,104.5,3.52,280.1,0.0
9732,32_2br1_3jvs,1_0011,6.41,6.17,6.95,6.11,424.5,0.5,111.8,4.24,262.6,0.0
9733,32_2br1_3jvs,1_0012,6.39,6.1,6.96,6.1,414.1,1.0,105.6,4.24,261.7,0.0
9734,32_2br1_3jvs,1_0013,6.37,6.23,6.64,6.24,446.3,0.6,107.8,3.19,270.8,0.0
9735,32_2br1_3jvs,1_0014,6.17,5.85,6.47,6.19,426.8,0.8,73.8,2.89,274.9,0.0
9736,32_2br1_3jvs,1_0015,6.35,6.12,6.83,6.09,417.4,1.0,106.0,3.86,254.1,0.0
9737,32_2br1_3jvs,1_0016,6.74,6.5,7.16,6.55,526.7,1.1,98.9,3.57,258.7,0.0
9738,32_2br1_3jvs,1_0017,6.52,6.21,7.13,6.21,445.7,0.3,107.9,4.53,269.1,0.0
9739,32_2br1_3jvs,1_0018,6.25,5.95,6.76,6.05,420.2,0.0,91.5,3.9,261.0,0.0
9740,32_2br1_3jvs,1_0019,6.13,5.64,6.92,5.82,365.9,0.2,80.5,4.83,252.2,0.0
9741,32_2brb_2br1,1_0000,6.21,6.14,6.69,5.8,560.2,1.5,68.6,2.87,119.8,4.0
9742,32_2brb_2br1,1_0001,6.23,6.13,6.7,5.85,557.8,1.8,67.5,2.87,129.0,4.0
9743,32_2brb_2br1,1_0002,6.19,6.09,6.68,5.8,547.3,2.0,66.2,2.87,125.5,4.0
9744,32_2brb_2br1,1_0003,6.13,6.08,6.53,5.79,544.6,1.9,66.9,2.53,125.5,4.0
9745,32_2brb_2br1,1_0004,6.3,6.21,6.84,5.84,569.8,1.4,72.6,3.21,122.4,4.0
9746,32_2brb_2br1,1_0005,6.23,6.16,6.7,5.84,557.3,1.8,70.6,2.87,128.8,4.0
9747,32_2brb_2br1,1_0006,6.3,6.22,6.85,5.83,571.8,1.4,73.3,3.21,119.1,4.0
9748,32_2brb_2br1,1_0007,6.09,6.02,6.51,5.75,539.3,1.9,61.9,2.53,121.5,4.0
9749,32_2brb_2br1,1_0008,6.24,6.19,6.69,5.83,564.0,1.5,73.6,2.87,125.7,4.0
9750,32_2brb_2br1,1_0009,6.11,6.07,6.49,5.78,549.0,1.3,67.4,2.53,130.7,4.0
9751,32_2brb_2br1,1_0010,6.23,6.16,6.69,5.84,559.5,1.6,70.5,2.87,130.0,4.0
9752,32_2brb_2br1,1_0011,6.23,6.15,6.74,5.81,565.9,0.6,73.3,3.21,133.2,4.0
9753,32_2brb_2br1,1_0012,6.35,6.32,6.86,5.87,569.8,1.6,84.5,3.21,126.9,4.0
9754,32_2brb_2br1,1_0013,6.2,6.12,6.68,5.79,557.2,1.6,67.8,2.87,118.9,4.0
9755,32_2brb_2br1,1_0014,6.38,6.34,6.89,5.91,568.2,2.0,85.2,3.21,130.9,4.0
9756,32_2brb_2br1,1_0015,6.14,6.09,6.56,5.75,555.2,0.5,71.6,2.87,131.4,4.0
9757,32_2brb_2br1,1_0016,6.38,6.36,6.87,5.92,578.6,1.3,86.7,3.21,134.0,4.0
9758,32_2brb_2br1,1_0017,6.18,6.11,6.65,5.77,551.9,1.6,69.0,2.87,119.6,4.0
9759,32_2brb_2br1,1_0018,6.1,6.13,6.5,5.68,527.1,1.0,85.2,2.87,131.6,4.0
9760,32_2brb_2brb,1_0000,6.26,6.1,6.72,5.96,508.3,2.0,71.7,2.87,157.4,2.0
9761,32_2brb_2brb,1_0001,6.33,6.19,6.76,6.02,524.8,1.7,75.9,2.87,162.9,2.0
9762,32_2brb_2brb,1_0002,6.34,6.18,6.85,6.0,519.5,1.5,77.6,3.21,166.4,2.0
9763,32_2brb_2brb,1_0003,6.33,6.14,6.85,5.99,516.3,1.7,73.2,3.21,162.9,2.0
9764,32_2brb_2brb,1_0004,6.34,6.16,6.85,6.01,516.8,1.7,76.0,3.21,166.1,2.0
9765,32_2brb_2brb,1_0005,6.26,6.09,6.78,5.93,514.9,1.0,73.3,3.21,161.2,2.0
9766,32_2brb_2brb,1_0006,6.13,5.99,6.52,5.89,493.2,1.9,65.9,2.53,157.4,2.0
9767,32_2brb_2brb,1_0007,6.47,6.36,7.04,6.02,504.5,1.5,104.6,3.88,186.8,2.0
9768,32_2brb_2brb,1_0008,6.36,6.26,6.85,5.98,489.7,1.4,100.3,3.54,193.2,2.0
9769,32_2brb_2brb,1_0009,6.33,6.26,6.73,6.0,486.1,1.7,100.7,3.21,195.8,2.0
